input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_corpus,10,36.8,39691.2,531.2,0.333854,0.056301,0.114311,0.036706,0.308198,0.050795,0.59624,0.030804,0.530028
