input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_corpus,10,22.7,39691.2,531.2,0.026557,0.041939,0.002288,0.002791,0.026021,0.043737,0.509499,0.024891,0.08971
