fold,epoch,train_loss,val_loss
0,1,25.57301952105323,25.529701232910156
0,2,25.389510271251844,25.58928108215332
0,3,25.203586426058337,25.60608673095703
0,4,25.060177618885483,25.74072265625
0,5,24.840367154693,25.894168853759766
0,6,24.56614459198729,26.135311126708984
0,7,24.37848144364998,26.317462921142578
0,8,24.028714107365793,26.498920440673828
0,9,23.71656026557712,26.611892700195312
0,10,23.34756412438997,26.884662628173828
0,11,23.06870105549881,27.17283821105957
0,12,22.747249177164907,27.318214416503906
0,13,22.353773691975938,27.61655044555664
0,14,22.065760129383726,27.71820068359375
0,15,21.59070480081716,28.131303787231445
0,16,21.29423447962774,28.209007263183594
0,17,20.941080751333562,28.536623001098633
0,18,20.52361820451708,28.81009864807129
0,19,20.1870531154239,29.368743896484375
0,20,19.88792986040177,29.451011657714844
0,21,19.405924412665986,29.766937255859375
