input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,pair_novel,10,21.0,306037.8,34004.2,0.001585,0.004408,2e-05,2.8e-05,0.001348,0.004285,0.500053,0.003374,0.083473
