input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,word_novel,10,24.0,275487.3,3453.7,0.300924,0.026589,0.091192,0.015632,0.279432,0.028808,0.59572,0.012652,0.438014
