input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_novel,10,21.6,275487.3,3453.7,-0.002511,0.024455,0.000545,0.000624,-0.003875,0.020906,0.499684,0.008416,0.052995
