condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.290316,0.01981,10,87.7,93.7
default,0,mean_pooled,word_novel,0.128713,0.029378,10,105.8,111.8
default,0,words_only,pair_novel,0.355882,0.017071,10,82.6,88.6
default,0,words_only,word_novel,0.152945,0.01742,10,94.1,100.1
default,1,mean_pooled,pair_novel,0.33898,0.011842,10,71.1,77.1
default,1,mean_pooled,word_novel,0.183816,0.025219,10,82.2,88.2
default,1,words_only,pair_novel,0.350032,0.01338,10,67.0,73.0
default,1,words_only,word_novel,0.192122,0.019953,10,72.3,78.3
default,2,mean_pooled,pair_novel,0.34949,0.009884,10,81.5,87.5
default,2,mean_pooled,word_novel,0.191573,0.018041,10,87.4,93.4
default,2,words_only,pair_novel,0.341539,0.02033,10,61.9,67.9
default,2,words_only,word_novel,0.196936,0.018066,10,64.0,70.0
default,3,mean_pooled,pair_novel,0.343735,0.024891,10,70.5,76.5
default,3,mean_pooled,word_novel,0.213564,0.022717,10,97.7,103.7
default,3,words_only,pair_novel,0.340863,0.014201,10,64.2,70.2
default,3,words_only,word_novel,0.210335,0.017443,10,78.2,84.2
default,4,mean_pooled,pair_novel,0.37786,0.016851,10,72.7,78.7
default,4,mean_pooled,word_novel,0.228598,0.010899,10,77.7,83.7
default,4,words_only,pair_novel,0.338304,0.014487,10,50.4,56.4
default,4,words_only,word_novel,0.219231,0.018029,10,69.9,75.9
default,5,mean_pooled,pair_novel,0.383378,0.008456,10,66.7,72.7
default,5,mean_pooled,word_novel,0.241874,0.015447,10,80.7,86.7
default,5,words_only,pair_novel,0.351793,0.016475,10,55.8,61.8
default,5,words_only,word_novel,0.227992,0.020676,10,73.5,79.5
default,6,mean_pooled,pair_novel,0.392589,0.012594,10,72.7,78.7
default,6,mean_pooled,word_novel,0.246396,0.015848,10,74.3,80.3
default,6,words_only,pair_novel,0.363585,0.012915,10,62.3,68.3
default,6,words_only,word_novel,0.226148,0.021171,10,70.3,76.3
default,7,mean_pooled,pair_novel,0.388075,0.008658,10,62.4,68.4
default,7,mean_pooled,word_novel,0.248989,0.01259,10,76.2,82.2
default,7,words_only,pair_novel,0.362925,0.011453,10,56.9,62.9
default,7,words_only,word_novel,0.227968,0.017677,10,75.5,81.5
default,8,mean_pooled,pair_novel,0.392358,0.00945,10,64.4,70.4
default,8,mean_pooled,word_novel,0.248089,0.01441,10,73.5,79.5
default,8,words_only,pair_novel,0.361599,0.016114,10,53.6,59.6
default,8,words_only,word_novel,0.228621,0.022087,10,67.7,73.7
default,9,mean_pooled,pair_novel,0.39502,0.009073,10,63.4,69.4
default,9,mean_pooled,word_novel,0.250147,0.011673,10,76.5,82.5
default,9,words_only,pair_novel,0.369213,0.011976,10,56.8,62.8
default,9,words_only,word_novel,0.230499,0.024878,10,63.8,69.8
default,10,mean_pooled,pair_novel,0.401423,0.010132,10,68.7,74.7
default,10,mean_pooled,word_novel,0.249032,0.013113,10,65.7,71.7
default,10,words_only,pair_novel,0.376282,0.016973,10,63.0,69.0
default,10,words_only,word_novel,0.230259,0.026073,10,65.1,71.1
default,11,mean_pooled,pair_novel,0.392478,0.017001,10,60.8,66.8
default,11,mean_pooled,word_novel,0.251228,0.016269,10,83.4,89.4
default,11,words_only,pair_novel,0.378489,0.011015,10,61.6,67.6
default,11,words_only,word_novel,0.233445,0.025532,10,71.2,77.2
default,12,mean_pooled,pair_novel,0.391451,0.015504,10,59.0,65.0
default,12,mean_pooled,word_novel,0.24577,0.017742,10,72.9,78.9
default,12,words_only,pair_novel,0.381858,0.010034,10,60.1,66.1
default,12,words_only,word_novel,0.233712,0.022948,10,67.7,73.7
default,13,mean_pooled,pair_novel,0.39683,0.016921,10,66.2,72.2
default,13,mean_pooled,word_novel,0.247435,0.019816,10,71.8,77.8
default,13,words_only,pair_novel,0.385291,0.007528,10,64.5,70.5
default,13,words_only,word_novel,0.23569,0.023062,10,70.4,76.4
default,14,mean_pooled,pair_novel,0.390436,0.014357,10,58.3,64.3
default,14,mean_pooled,word_novel,0.243928,0.017176,10,68.4,74.4
default,14,words_only,pair_novel,0.386035,0.010025,10,64.8,70.8
default,14,words_only,word_novel,0.233206,0.022469,10,66.5,72.5
default,15,mean_pooled,pair_novel,0.390912,0.017056,10,59.6,65.6
default,15,mean_pooled,word_novel,0.246586,0.017522,10,78.8,84.8
default,15,words_only,pair_novel,0.391104,0.011923,10,71.3,77.3
default,15,words_only,word_novel,0.236462,0.023496,10,71.6,77.6
default,16,mean_pooled,pair_novel,0.400106,0.008475,10,67.2,73.2
default,16,mean_pooled,word_novel,0.248382,0.01659,10,74.0,80.0
default,16,words_only,pair_novel,0.376609,0.021569,10,52.8,58.8
default,16,words_only,word_novel,0.237744,0.02342,10,64.1,70.1
default,17,mean_pooled,pair_novel,0.396395,0.010593,10,66.3,72.3
default,17,mean_pooled,word_novel,0.244616,0.021055,10,74.8,80.8
default,17,words_only,pair_novel,0.374862,0.016919,10,49.6,55.6
default,17,words_only,word_novel,0.236782,0.022378,10,62.4,68.4
default,18,mean_pooled,pair_novel,0.398836,0.008152,10,67.2,73.2
default,18,mean_pooled,word_novel,0.246204,0.022457,10,76.9,82.9
default,18,words_only,pair_novel,0.384616,0.013874,10,56.8,62.8
default,18,words_only,word_novel,0.235112,0.024457,10,61.1,67.1
default,19,mean_pooled,pair_novel,0.399196,0.011197,10,67.8,73.8
default,19,mean_pooled,word_novel,0.24998,0.016513,10,80.7,86.7
default,19,words_only,pair_novel,0.388317,0.010411,10,57.8,63.8
