condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,8,words_only,pair_novel,4.2e-05,9.7e-05,10,13.7,19.7
default,8,words_only,word_novel,0.000289,0.000441,10,16.1,22.1
default,9,mean_pooled,pair_novel,4.4e-05,5.9e-05,10,17.3,23.3
default,9,mean_pooled,word_novel,0.000255,0.000457,10,22.4,28.4
default,9,words_only,pair_novel,6.3e-05,0.000116,10,13.4,19.4
default,9,words_only,word_novel,0.000212,0.000186,10,15.6,21.6
default,10,mean_pooled,pair_novel,2.9e-05,4.7e-05,10,16.9,22.9
default,10,mean_pooled,word_novel,0.000341,0.000449,10,21.3,27.3
default,10,words_only,pair_novel,2.5e-05,2.2e-05,10,15.2,21.2
default,10,words_only,word_novel,0.000122,0.00017,10,16.8,22.8
default,11,mean_pooled,pair_novel,2.7e-05,3.2e-05,10,15.7,21.7
default,11,mean_pooled,word_novel,0.000391,0.000477,10,21.5,27.5
default,11,words_only,pair_novel,4.7e-05,5.6e-05,10,13.2,19.2
default,11,words_only,word_novel,0.000293,0.000206,10,16.2,22.2
default,12,mean_pooled,pair_novel,1.5e-05,1.7e-05,10,17.8,23.8
default,12,mean_pooled,word_novel,0.000515,0.000562,10,21.0,27.0
default,12,words_only,pair_novel,2.2e-05,2.6e-05,10,14.7,20.7
default,12,words_only,word_novel,0.000553,0.000982,10,18.4,24.4
default,13,mean_pooled,pair_novel,1.2e-05,1.1e-05,10,19.1,25.1
default,13,mean_pooled,word_novel,0.000197,0.000172,10,20.1,26.1
default,13,words_only,pair_novel,2.1e-05,2.2e-05,10,14.0,20.0
default,13,words_only,word_novel,0.000313,0.000452,10,16.1,22.1
default,14,mean_pooled,pair_novel,1.4e-05,2e-05,10,15.7,21.7
default,14,mean_pooled,word_novel,0.000199,0.000188,10,21.8,27.8
default,14,words_only,pair_novel,2.8e-05,3e-05,10,13.5,19.5
default,14,words_only,word_novel,0.000461,0.000591,10,17.6,23.6
default,15,mean_pooled,pair_novel,4e-05,2.7e-05,10,17.6,23.6
default,15,mean_pooled,word_novel,0.000142,0.000163,10,22.7,28.7
default,15,words_only,pair_novel,5e-05,4.1e-05,10,13.3,19.3
default,15,words_only,word_novel,0.000277,0.00039,10,15.3,21.3
default,16,mean_pooled,pair_novel,8e-06,1.6e-05,10,18.0,24.0
default,16,mean_pooled,word_novel,0.000411,0.000504,10,21.1,27.1
default,16,words_only,pair_novel,3.5e-05,5.7e-05,10,13.0,19.0
default,16,words_only,word_novel,0.000277,0.000579,10,16.0,22.0
default,17,mean_pooled,pair_novel,3.1e-05,3.3e-05,10,19.6,25.6
default,17,mean_pooled,word_novel,0.000116,0.000143,10,22.5,28.5
default,17,words_only,pair_novel,2.3e-05,2.4e-05,10,13.9,19.9
default,17,words_only,word_novel,0.000185,0.000283,10,16.4,22.4
default,18,mean_pooled,pair_novel,4.4e-05,7.4e-05,10,16.1,22.1
default,18,mean_pooled,word_novel,0.000286,0.00042,10,21.4,27.4
default,18,words_only,pair_novel,4e-05,7.1e-05,10,14.6,20.6
default,18,words_only,word_novel,0.000128,0.000159,10,17.5,23.5
default,19,mean_pooled,pair_novel,2.7e-05,3.9e-05,10,16.9,22.9
default,19,mean_pooled,word_novel,0.000493,0.000668,10,19.6,25.6
default,19,words_only,pair_novel,2.7e-05,2.3e-05,10,12.8,18.8
default,19,words_only,word_novel,0.000403,0.000678,10,16.3,22.3
default,20,mean_pooled,pair_novel,3e-05,2.5e-05,10,21.8,27.8
default,20,mean_pooled,word_novel,0.000528,0.000588,10,19.8,25.8
default,20,words_only,pair_novel,1.3e-05,1.2e-05,10,13.8,19.8
default,20,words_only,word_novel,0.000515,0.000806,10,15.7,21.7
default,21,mean_pooled,pair_novel,2e-05,2.6e-05,10,21.1,27.1
default,21,mean_pooled,word_novel,0.000127,0.000138,10,22.9,28.9
default,21,words_only,pair_novel,1.2e-05,1.4e-05,10,14.3,20.3
default,21,words_only,word_novel,0.000184,0.000211,10,18.1,24.1
default,22,mean_pooled,pair_novel,3.3e-05,2.4e-05,10,18.6,24.6
default,22,mean_pooled,word_novel,0.0003,0.000452,10,25.8,31.8
default,22,words_only,pair_novel,2.4e-05,2.8e-05,10,13.7,19.7
default,22,words_only,word_novel,0.000298,0.000318,10,15.5,21.5
default,23,mean_pooled,pair_novel,4.4e-05,4.7e-05,10,15.8,21.8
default,23,mean_pooled,word_novel,0.000322,0.000366,10,22.8,28.8
default,23,words_only,pair_novel,3.9e-05,4.6e-05,10,14.9,20.9
default,23,words_only,word_novel,0.000264,0.000239,10,18.8,24.8
default,24,mean_pooled,pair_novel,1.2e-05,1.6e-05,10,17.6,23.6
default,24,mean_pooled,word_novel,0.000239,0.000242,10,23.6,29.6
default,24,words_only,pair_novel,5.1e-05,3.9e-05,10,13.8,19.8
default,24,words_only,word_novel,0.000225,0.000466,10,17.4,23.4
attn_zeroed,0,mean_pooled,pair_novel,1.3e-05,2.1e-05,10,33.5,39.5
attn_zeroed,0,mean_pooled,word_novel,0.000398,0.000691,10,46.1,52.1
attn_zeroed,0,words_only,pair_novel,5.1e-05,9.6e-05,10,23.9,29.9
attn_zeroed,0,words_only,word_novel,0.000198,0.000226,10,30.0,36.0
attn_zeroed,1,mean_pooled,pair_novel,3.3e-05,4.4e-05,10,28.9,34.9
attn_zeroed,1,mean_pooled,word_novel,0.000265,0.000425,10,35.4,41.4
attn_zeroed,1,words_only,pair_novel,1.8e-05,2.1e-05,10,17.7,23.7
attn_zeroed,1,words_only,word_novel,0.000372,0.0006,10,20.9,26.9
attn_zeroed,2,mean_pooled,pair_novel,2.6e-05,2.6e-05,10,31.6,37.6
attn_zeroed,2,mean_pooled,word_novel,0.000181,0.000408,10,36.7,42.7
attn_zeroed,2,words_only,pair_novel,1.8e-05,1.9e-05,10,18.0,24.0
attn_zeroed,2,words_only,word_novel,0.000596,0.000932,10,20.5,26.5
attn_zeroed,3,mean_pooled,pair_novel,4.6e-05,5.9e-05,10,29.8,35.8
attn_zeroed,3,mean_pooled,word_novel,0.000314,0.00057,10,35.0,41.0
attn_zeroed,3,words_only,pair_novel,1.8e-05,2.1e-05,10,19.3,25.3
attn_zeroed,3,words_only,word_novel,0.000206,0.000161,10,21.1,27.1
attn_zeroed,4,mean_pooled,pair_novel,2.5e-05,2.8e-05,10,27.7,33.7
attn_zeroed,4,mean_pooled,word_novel,0.000407,0.000478,10,38.8,44.8
attn_zeroed,4,words_only,pair_novel,2.5e-05,3.6e-05,10,17.7,23.7
attn_zeroed,4,words_only,word_novel,0.000292,0.000471,10,22.3,28.3
attn_zeroed,5,mean_pooled,pair_novel,4.4e-05,5.2e-05,10,29.4,35.4
attn_zeroed,5,mean_pooled,word_novel,0.000332,0.000513,10,34.1,40.1
attn_zeroed,5,words_only,pair_novel,3.5e-05,4.1e-05,10,17.0,23.0
attn_zeroed,5,words_only,word_novel,0.000422,0.000365,10,20.0,26.0
attn_zeroed,6,mean_pooled,pair_novel,7e-05,7.3e-05,10,25.5,31.5
attn_zeroed,6,mean_pooled,word_novel,0.000216,0.000239,10,32.6,38.6
attn_zeroed,6,words_only,pair_novel,2.7e-05,2.6e-05,10,14.4,20.4
attn_zeroed,6,words_only,word_novel,0.000399,0.00053,10,20.2,26.2
attn_zeroed,7,mean_pooled,pair_novel,6.2e-05,5.8e-05,10,24.4,30.4
attn_zeroed,7,mean_pooled,word_novel,0.000151,0.000121,10,30.0,36.0
attn_zeroed,7,words_only,pair_novel,3.6e-05,4e-05,10,15.4,21.4
attn_zeroed,7,words_only,word_novel,0.000169,0.000153,10,18.0,24.0
attn_zeroed,8,mean_pooled,pair_novel,4.1e-05,4.6e-05,10,21.5,27.5
attn_zeroed,8,mean_pooled,word_novel,0.000318,0.00037,10,30.7,36.7
attn_zeroed,8,words_only,pair_novel,1e-05,1.5e-05,10,14.4,20.4
attn_zeroed,8,words_only,word_novel,0.000124,0.000184,10,15.7,21.7
attn_zeroed,9,mean_pooled,pair_novel,1.7e-05,2.6e-05,10,25.4,31.4
attn_zeroed,9,mean_pooled,word_novel,0.000286,0.000303,10,33.7,39.7
attn_zeroed,9,words_only,pair_novel,4.6e-05,6.6e-05,10,14.5,20.5
attn_zeroed,9,words_only,word_novel,0.000326,0.000451,10,18.1,24.1
attn_zeroed,10,mean_pooled,pair_novel,1.4e-05,1.2e-05,10,22.5,28.5
attn_zeroed,10,mean_pooled,word_novel,0.000157,0.000215,10,32.5,38.5
attn_zeroed,10,words_only,pair_novel,2.2e-05,2.6e-05,10,14.4,20.4
attn_zeroed,10,words_only,word_novel,0.000157,0.000179,10,18.8,24.8
attn_zeroed,11,mean_pooled,pair_novel,2.3e-05,2.8e-05,10,31.7,37.7
attn_zeroed,11,mean_pooled,word_novel,0.000145,0.000218,10,32.0,38.0
attn_zeroed,11,words_only,pair_novel,5e-05,5.2e-05,10,14.3,20.3
attn_zeroed,11,words_only,word_novel,0.000233,0.000372,10,17.1,23.1
attn_zeroed,12,mean_pooled,pair_novel,3.5e-05,5.2e-05,10,31.5,37.5
attn_zeroed,12,mean_pooled,word_novel,0.000408,0.00037,10,38.1,44.1
attn_zeroed,12,words_only,pair_novel,3.4e-05,4.4e-05,10,14.9,20.9
attn_zeroed,12,words_only,word_novel,0.000351,0.00026,10,19.2,25.2
attn_zeroed,13,mean_pooled,pair_novel,2.8e-05,2.7e-05,10,28.5,34.5
attn_zeroed,13,mean_pooled,word_novel,0.00019,0.000242,10,34.0,40.0
attn_zeroed,13,words_only,pair_novel,3.3e-05,4.7e-05,10,16.6,22.6
attn_zeroed,13,words_only,word_novel,0.000328,0.000426,10,16.3,22.3
attn_zeroed,14,mean_pooled,pair_novel,3e-05,3e-05,10,29.5,35.5
attn_zeroed,14,mean_pooled,word_novel,0.000182,0.000271,10,33.2,39.2
attn_zeroed,14,words_only,pair_novel,3.3e-05,5.9e-05,10,15.3,21.3
attn_zeroed,14,words_only,word_novel,0.000756,0.00063,10,17.7,23.7
attn_zeroed,15,mean_pooled,pair_novel,2.2e-05,3.2e-05,10,27.6,33.6
attn_zeroed,15,mean_pooled,word_novel,0.00029,0.0003,10,39.2,45.2
attn_zeroed,15,words_only,pair_novel,1.8e-05,1.3e-05,10,13.6,19.6
attn_zeroed,15,words_only,word_novel,0.00028,0.000241,10,16.6,22.6
attn_zeroed,16,mean_pooled,pair_novel,4.4e-05,7e-05,10,32.1,38.1
attn_zeroed,16,mean_pooled,word_novel,0.000477,0.000413,10,35.4,41.4
attn_zeroed,16,words_only,pair_novel,3e-05,2.5e-05,10,13.9,19.9
attn_zeroed,16,words_only,word_novel,0.000327,0.000487,10,17.0,23.0
attn_zeroed,17,mean_pooled,pair_novel,2.7e-05,5.7e-05,10,26.6,32.6
attn_zeroed,17,mean_pooled,word_novel,0.000302,0.00041,10,40.5,46.5
attn_zeroed,17,words_only,pair_novel,2.1e-05,2.5e-05,10,13.9,19.9
attn_zeroed,17,words_only,word_novel,0.000155,0.000198,10,16.6,22.6
attn_zeroed,18,mean_pooled,pair_novel,1.9e-05,2e-05,10,27.1,33.1
attn_zeroed,18,mean_pooled,word_novel,0.000267,0.000354,10,33.3,39.3
attn_zeroed,18,words_only,pair_novel,2.2e-05,2.7e-05,10,14.9,20.9
attn_zeroed,18,words_only,word_novel,0.000249,0.000283,10,17.1,23.1
attn_zeroed,19,mean_pooled,pair_novel,1.6e-05,3e-05,10,31.6,37.6
attn_zeroed,19,mean_pooled,word_novel,0.000146,0.000213,10,41.3,47.3
attn_zeroed,19,words_only,pair_novel,4.8e-05,6.2e-05,10,14.7,20.7
attn_zeroed,19,words_only,word_novel,0.000249,0.000409,10,17.0,23.0
attn_zeroed,20,mean_pooled,pair_novel,1.9e-05,1.7e-05,10,32.0,38.0
attn_zeroed,20,mean_pooled,word_novel,0.000203,0.000263,10,35.2,41.2
attn_zeroed,20,words_only,pair_novel,2.7e-05,4.2e-05,10,15.6,21.6
attn_zeroed,20,words_only,word_novel,0.000439,0.000572,10,17.8,23.8
attn_zeroed,21,mean_pooled,pair_novel,3.9e-05,3.3e-05,10,31.8,37.8
attn_zeroed,21,mean_pooled,word_novel,0.000272,0.000362,10,41.6,47.6
attn_zeroed,21,words_only,pair_novel,2.2e-05,2.8e-05,10,14.9,20.9
attn_zeroed,21,words_only,word_novel,0.00026,0.000347,10,18.0,24.0
attn_zeroed,22,mean_pooled,pair_novel,3.5e-05,5.2e-05,10,31.9,37.9
attn_zeroed,22,mean_pooled,word_novel,0.000375,0.000227,10,41.3,47.3
attn_zeroed,22,words_only,pair_novel,5.8e-05,5.7e-05,10,15.3,21.3
attn_zeroed,22,words_only,word_novel,0.000211,0.00025,10,15.1,21.1
attn_zeroed,23,mean_pooled,pair_novel,1.5e-05,2e-05,10,30.9,36.9
attn_zeroed,23,mean_pooled,word_novel,0.000358,0.000315,10,39.4,45.4
attn_zeroed,23,words_only,pair_novel,4.3e-05,6.1e-05,10,15.9,21.9
attn_zeroed,23,words_only,word_novel,0.00018,0.000271,10,18.8,24.8
attn_zeroed,24,mean_pooled,pair_novel,2.7e-05,3.1e-05,10,34.0,40.0
attn_zeroed,24,mean_pooled,word_novel,0.000337,0.000433,10,36.0,42.0
attn_zeroed,24,words_only,pair_novel,5.6e-05,7.3e-05,10,16.2,22.2
attn_zeroed,24,words_only,word_novel,0.000472,0.000878,10,17.1,23.1
