condition,layer,mode,split,k,mean_r2,sd_r2
default,16,words_only,word_novel,5,0.239337,0.03156
default,16,words_only,word_novel,6,0.246971,0.03062
default,16,words_only,word_novel,7,0.252273,0.035757
default,16,words_only,word_novel,8,0.252782,0.032357
default,16,words_only,word_novel,9,0.254063,0.029794
default,16,words_only,word_novel,10,0.256316,0.030219
default,16,words_only,word_novel,11,0.255669,0.030698
default,16,words_only,word_novel,12,0.255749,0.031649
default,16,words_only,word_novel,13,0.25546,0.031535
default,16,words_only,word_novel,14,0.254704,0.031449
default,16,words_only,word_novel,15,0.254511,0.030088
attn_zeroed,16,mean_pooled,pair_novel,1,0.251832,0.005885
attn_zeroed,16,mean_pooled,pair_novel,2,0.376873,0.005533
attn_zeroed,16,mean_pooled,pair_novel,3,0.440735,0.005505
attn_zeroed,16,mean_pooled,pair_novel,4,0.490916,0.007135
attn_zeroed,16,mean_pooled,pair_novel,5,0.528728,0.006531
attn_zeroed,16,mean_pooled,pair_novel,6,0.556141,0.005926
attn_zeroed,16,mean_pooled,pair_novel,7,0.574833,0.005544
attn_zeroed,16,mean_pooled,pair_novel,8,0.588756,0.005336
attn_zeroed,16,mean_pooled,pair_novel,9,0.600029,0.00581
attn_zeroed,16,mean_pooled,pair_novel,10,0.608853,0.005788
attn_zeroed,16,mean_pooled,pair_novel,11,0.616549,0.005863
attn_zeroed,16,mean_pooled,pair_novel,12,0.62312,0.005549
attn_zeroed,16,mean_pooled,pair_novel,13,0.62905,0.005115
attn_zeroed,16,mean_pooled,pair_novel,14,0.633821,0.00468
attn_zeroed,16,mean_pooled,pair_novel,15,0.63786,0.004854
attn_zeroed,16,mean_pooled,word_novel,1,0.166672,0.04389
attn_zeroed,16,mean_pooled,word_novel,2,0.2386,0.050668
attn_zeroed,16,mean_pooled,word_novel,3,0.291377,0.045352
attn_zeroed,16,mean_pooled,word_novel,4,0.336832,0.034855
attn_zeroed,16,mean_pooled,word_novel,5,0.361475,0.034183
attn_zeroed,16,mean_pooled,word_novel,6,0.379195,0.028238
attn_zeroed,16,mean_pooled,word_novel,7,0.392887,0.028354
attn_zeroed,16,mean_pooled,word_novel,8,0.400847,0.030096
attn_zeroed,16,mean_pooled,word_novel,9,0.410715,0.026393
attn_zeroed,16,mean_pooled,word_novel,10,0.417953,0.025899
attn_zeroed,16,mean_pooled,word_novel,11,0.419456,0.02837
attn_zeroed,16,mean_pooled,word_novel,12,0.420188,0.029873
attn_zeroed,16,mean_pooled,word_novel,13,0.418912,0.030625
attn_zeroed,16,mean_pooled,word_novel,14,0.417597,0.026458
attn_zeroed,16,mean_pooled,word_novel,15,0.41716,0.025356
attn_zeroed,16,words_only,pair_novel,1,0.178611,0.006026
attn_zeroed,16,words_only,pair_novel,2,0.252476,0.004922
attn_zeroed,16,words_only,pair_novel,3,0.296196,0.003578
attn_zeroed,16,words_only,pair_novel,4,0.326768,0.004375
attn_zeroed,16,words_only,pair_novel,5,0.345042,0.00408
attn_zeroed,16,words_only,pair_novel,6,0.356627,0.004465
attn_zeroed,16,words_only,pair_novel,7,0.364043,0.004886
attn_zeroed,16,words_only,pair_novel,8,0.369517,0.005148
attn_zeroed,16,words_only,pair_novel,9,0.374374,0.004896
attn_zeroed,16,words_only,pair_novel,10,0.37855,0.005066
attn_zeroed,16,words_only,pair_novel,11,0.38174,0.004907
attn_zeroed,16,words_only,pair_novel,12,0.384069,0.005006
attn_zeroed,16,words_only,pair_novel,13,0.386067,0.004956
attn_zeroed,16,words_only,pair_novel,14,0.387792,0.004982
attn_zeroed,16,words_only,pair_novel,15,0.389344,0.004878
attn_zeroed,16,words_only,word_novel,1,0.119484,0.035719
attn_zeroed,16,words_only,word_novel,2,0.159965,0.031345
attn_zeroed,16,words_only,word_novel,3,0.194394,0.030224
attn_zeroed,16,words_only,word_novel,4,0.220011,0.028276
attn_zeroed,16,words_only,word_novel,5,0.237542,0.03146
attn_zeroed,16,words_only,word_novel,6,0.245199,0.030699
attn_zeroed,16,words_only,word_novel,7,0.250451,0.036081
attn_zeroed,16,words_only,word_novel,8,0.250821,0.032683
attn_zeroed,16,words_only,word_novel,9,0.252123,0.030195
attn_zeroed,16,words_only,word_novel,10,0.254394,0.030554
attn_zeroed,16,words_only,word_novel,11,0.253675,0.031025
attn_zeroed,16,words_only,word_novel,12,0.253709,0.031996
attn_zeroed,16,words_only,word_novel,13,0.253408,0.031776
attn_zeroed,16,words_only,word_novel,14,0.252667,0.031721
attn_zeroed,16,words_only,word_novel,15,0.25246,0.030302
