input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,pair_novel,10,21.0,306037.8,34004.2,-0.000929,0.005399,2.7e-05,2.9e-05,0.000266,0.005844,0.501141,0.002769,0.049669
