input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_novel,10,23.2,275487.3,3453.7,-0.005404,0.021514,0.000446,0.000367,-0.006129,0.021268,0.497704,0.010123,0.043831
