input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,pair_novel,10,110.4,306037.8,34004.2,0.521245,0.005037,0.27172,0.005261,0.454959,0.004652,0.645485,0.002648,0.583173
