input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,word_corpus,10,21.4,39691.2,531.2,-0.010965,0.026803,0.000767,0.000651,-0.006642,0.035278,0.496142,0.020219,0.100565
