label,condition,kind,decile,mid_log_freq_z,mid_log_freq,mid_freq,term,beta,lo,hi
BabyLM-125M,attn_zeroed,grid,NA,1.7013163767687036,2.013678354665746,7.49082062790527,y_pred,0.34579304304533665,0.32522075785151877,0.3663408484696792
BabyLM-125M,attn_zeroed,grid,NA,1.7013163767687036,2.013678354665746,7.49082062790527,rel_freq,0.7374523574216222,0.6845007992103409,0.7908176651677635
BabyLM-125M,attn_zeroed,grid,NA,1.77075356141235,2.0831155393093925,8.029446040254987,y_pred,0.34406204892281556,0.3228356065785128,0.3653379797198593
BabyLM-125M,attn_zeroed,grid,NA,1.77075356141235,2.0831155393093925,8.029446040254987,rel_freq,0.750452743618855,0.6955679085653378,0.805879207728018
BabyLM-125M,attn_zeroed,grid,NA,1.8401907460559963,2.152552723953039,8.606801165841746,y_pred,0.34233105480029447,0.32034104280884396,0.3643372025863238
BabyLM-125M,attn_zeroed,grid,NA,1.8401907460559963,2.152552723953039,8.606801165841746,rel_freq,0.7634531298160877,0.7067217235803533,0.8207405028584095
BabyLM-125M,attn_zeroed,grid,NA,1.9096279306996427,2.221989908596685,9.225670854123134,y_pred,0.34060006067777343,0.3177962640241727,0.36332164738720746
BabyLM-125M,attn_zeroed,grid,NA,1.9096279306996427,2.221989908596685,9.225670854123134,rel_freq,0.7764535160133204,0.7177451923292808,0.8359267716154539
BabyLM-125M,attn_zeroed,grid,NA,1.979065115343289,2.2914270932403316,9.889040198396755,y_pred,0.33886906655525234,0.31528561428804835,0.3624253622091149
BabyLM-125M,attn_zeroed,grid,NA,1.979065115343289,2.2914270932403316,9.889040198396755,rel_freq,0.7894539022105531,0.7289344669259366,0.8511268938691596
BabyLM-125M,attn_zeroed,grid,NA,2.0485022999869353,2.360864277883978,10.600108934278884,y_pred,0.33713807243273125,0.31265431602713045,0.3613972733402122
BabyLM-125M,attn_zeroed,grid,NA,2.0485022999869353,2.360864277883978,10.600108934278884,rel_freq,0.8024542884077859,0.7398586495135088,0.8662652694280942
BabyLM-125M,attn_zeroed,grid,NA,2.1179394846305817,2.4303014625276242,11.362306873501796,y_pred,0.3354070783102102,0.31017701769919787,0.36042876747660096
BabyLM-125M,attn_zeroed,grid,NA,2.1179394846305817,2.4303014625276242,11.362306873501796,rel_freq,0.8154546746050185,0.7510232831672828,0.8815355273719919
BabyLM-125M,attn_zeroed,grid,NA,2.1873766692742285,2.499738647171271,12.179310447474085,y_pred,0.3336760841876891,0.3077298736062833,0.35945299289501453
BabyLM-125M,attn_zeroed,grid,NA,2.1873766692742285,2.499738647171271,12.179310447474085,rel_freq,0.8284550608022514,0.762272775444913,0.8967422365069814
BabyLM-125M,attn_zeroed,grid,NA,2.256813853917875,2.5691758318149174,13.055060440401148,y_pred,0.33194509006516804,0.3052248469158986,0.3585622144516011
BabyLM-125M,attn_zeroed,grid,NA,2.256813853917875,2.5691758318149174,13.055060440401148,rel_freq,0.841455446999484,0.7735191938945054,0.9119461216271751
BabyLM-125M,attn_zeroed,grid,NA,2.326251038561521,2.6386130164585637,13.993780997500897,y_pred,0.33021409594264695,0.3027029294573924,0.3576677610568189
BabyLM-125M,attn_zeroed,grid,NA,2.326251038561521,2.6386130164585637,13.993780997500897,rel_freq,0.8544558331967168,0.7847491857260186,0.9271503366848923
BabyLM-125M,attn_zeroed,grid,NA,2.3956882232051675,2.70805020110221,15,y_pred,0.32848310182012586,0.3002611275240638,0.3567099900142588
BabyLM-125M,attn_zeroed,grid,NA,2.3956882232051675,2.70805020110221,15,rel_freq,0.8674562193939496,0.7958572311369897,0.9420687340938705
BabyLM-125M,default,decile,1,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,1,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,2,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,2,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,3,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,3,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,4,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,4,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,5,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,5,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,6,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,6,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,7,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,decile,7,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,decile,8,0.3807852026629028,0.6931471805599453,2,y_pred,0.4195772562177676,0.41059193850257564,0.42863077439981045
BabyLM-125M,default,decile,8,0.3807852026629028,0.6931471805599453,2,rel_freq,0.6850299107558286,0.6641592672306339,0.7056431289311352
BabyLM-125M,default,decile,9,0.3807852026629028,0.6931471805599453,2,y_pred,0.4195772562177676,0.41059193850257564,0.42863077439981045
BabyLM-125M,default,decile,9,0.3807852026629028,0.6931471805599453,2,rel_freq,0.6850299107558286,0.6641592672306339,0.7056431289311352
BabyLM-125M,default,decile,10,1.2970759345370577,1.6094379124341003,4.999999999999999,y_pred,0.4222448261612873,0.4046441022745298,0.4398886749646268
BabyLM-125M,default,decile,10,1.2970759345370577,1.6094379124341003,4.999999999999999,rel_freq,1.0452768997677568,1.0022111816698,1.0884266883767084
BabyLM-125M,default,grid,NA,-0.3123619778970425,0,1,y_pred,0.41755931745556357,0.4086929276047292,0.42619980400054824
BabyLM-125M,default,grid,NA,-0.3123619778970425,0,1,rel_freq,0.4125135837292639,0.39507516362804695,0.43036731085892327
BabyLM-125M,default,grid,NA,-0.2429247932533961,0.0694371846436464,1.071904727012578,y_pred,0.41776146786511664,0.4092571162595285,0.4260416782222847
BabyLM-125M,default,grid,NA,-0.2429247932533961,0.0694371846436464,1.071904727012578,rel_freq,0.4398133651449014,0.42308266897215574,0.456584264958118
BabyLM-125M,default,grid,NA,-0.17348760860974968,0.13887436928729283,1.1489797437919094,y_pred,0.41796361827466966,0.40978615616959907,0.42596007914287787
BabyLM-125M,default,grid,NA,-0.17348760860974968,0.13887436928729283,1.1489797437919094,rel_freq,0.46711314656053887,0.45093146490034386,0.4832814063901311
BabyLM-125M,default,grid,NA,-0.10405042396610326,0.20831155393093925,1.2315968186122486,y_pred,0.4181657686842227,0.4102071071185173,0.4259871952645714
BabyLM-125M,default,grid,NA,-0.10405042396610326,0.20831155393093925,1.2315968186122486,rel_freq,0.49441292797617636,0.47851431781392173,0.5103077502291721
BabyLM-125M,default,grid,NA,-0.03461323932245686,0.27774873857458565,1.3201544516441217,y_pred,0.41836791909377574,0.4106263889812808,0.42602209009773506
BabyLM-125M,default,grid,NA,-0.03461323932245686,0.27774873857458565,1.3201544516441217,rel_freq,0.5217127093918138,0.5058850579964416,0.5376351835340384
BabyLM-125M,default,grid,NA,0.03482394532118954,0.34718592321823205,1.4150797971040319,y_pred,0.4185700695033288,0.4107801717200819,0.4262366981759247
BabyLM-125M,default,grid,NA,0.03482394532118954,0.34718592321823205,1.4150797971040319,rel_freq,0.5490124908074513,0.532774396868542,0.5652449047577943
BabyLM-125M,default,grid,NA,0.104261129964836,0.4166231078618785,1.5168307236158116,y_pred,0.4187722199128818,0.4108609325255653,0.42648832543108445
BabyLM-125M,default,grid,NA,0.104261129964836,0.4166231078618785,1.5168307236158116,rel_freq,0.5763122722230888,0.5596177107193545,0.5930059926709258
BabyLM-125M,default,grid,NA,0.1736983146084824,0.4860602925055249,1.6258980227216977,y_pred,0.4189743703224349,0.41089125638668406,0.4269061434488382
BabyLM-125M,default,grid,NA,0.1736983146084824,0.4860602925055249,1.6258980227216977,rel_freq,0.6036120536387263,0.5860075576973095,0.6210748504902786
BabyLM-125M,default,grid,NA,0.2431354992521288,0.5554974771491713,1.7428077761957919,y_pred,0.4191765207319879,0.41085658629426797,0.4274620020830494
BabyLM-125M,default,grid,NA,0.2431354992521288,0.5554974771491713,1.7428077761957919,rel_freq,0.6309118350543637,0.6123789871735992,0.6492706144684238
BabyLM-125M,default,grid,NA,0.31257268389577525,0.6249346617928178,1.8681238935785485,y_pred,0.419378671141541,0.4107930844839471,0.4279948955809792
BabyLM-125M,default,grid,NA,0.31257268389577525,0.6249346617928178,1.8681238935785485,rel_freq,0.6582116164700011,0.6385592614610852,0.6775909243884001
BabyLM-125M,default,grid,NA,0.3820098685394216,0.6943718464364641,2.0024508321719883,y_pred,0.419580821551094,0.4105828576341442,0.4286378550169909
BabyLM-125M,default,grid,NA,0.3820098685394216,0.6943718464364641,2.0024508321719883,rel_freq,0.6855113978856386,0.6646358107172623,0.706136968781822
BabyLM-125M,default,grid,NA,0.45144705318306805,0.7638090310801106,2.146436512615425,y_pred,0.41978297196064707,0.4102026968260851,0.42930326255426376
BabyLM-125M,default,grid,NA,0.45144705318306805,0.7638090310801106,2.146436512615425,rel_freq,0.7128111793012761,0.6906402531719505,0.7347557089406712
BabyLM-125M,default,grid,NA,0.5208842378267144,0.833246215723757,2.300775444104867,y_pred,0.4199851223702001,0.4099246019142294,0.4300908791677091
BabyLM-125M,default,grid,NA,0.5208842378267144,0.833246215723757,2.300775444104867,rel_freq,0.7401109607169136,0.7166154490945005,0.7632840688014856
BabyLM-125M,default,grid,NA,0.5903214224703608,0.9026834003674034,2.4662120743304703,y_pred,0.42018727277975315,0.4095867909807565,0.43076649937436495
BabyLM-125M,default,grid,NA,0.5903214224703608,0.9026834003674034,2.4662120743304703,rel_freq,0.767410742132551,0.7423721879457232,0.7923264943164255
BabyLM-125M,default,grid,NA,0.6597586071140074,0.9721205850110499,2.6435443802903267,y_pred,0.42038942318930617,0.40923005040324417,0.43152798490402683
BabyLM-125M,default,grid,NA,0.6597586071140074,0.9721205850110499,2.6435443802903267,rel_freq,0.7947105235481886,0.7681286537038796,0.821427995482616
BabyLM-125M,default,grid,NA,0.7291957917576537,1.0415577696546963,2.8336277173007374,y_pred,0.42059157359885924,0.40884514988198545,0.4323083820336482
BabyLM-125M,default,grid,NA,0.7291957917576537,1.0415577696546963,2.8336277173007374,rel_freq,0.822010304963826,0.7938847594570309,0.8504145189348858
BabyLM-125M,default,grid,NA,0.7986329764013,1.1109949542983426,3.037378944768521,y_pred,0.42079372400841225,0.4084542807534485,0.4332156239074618
BabyLM-125M,default,grid,NA,0.7986329764013,1.1109949542983426,3.037378944768521,rel_freq,0.8493100863794635,0.8193512741960755,0.8794396344268316
BabyLM-125M,default,grid,NA,0.8680701610449464,1.180432138941989,3.2557808486258537,y_pred,0.4209958744179653,0.40800911022066827,0.43417677678636224
BabyLM-125M,default,grid,NA,0.8680701610449464,1.180432138941989,3.2557808486258537,rel_freq,0.876609867795101,0.844846167983494,0.9086997742685212
BabyLM-125M,default,grid,NA,0.937507345688593,1.2498693235856355,3.489886881759076,y_pred,0.42119802482751834,0.40750595203184264,0.435104053125102
BabyLM-125M,default,grid,NA,0.937507345688593,1.2498693235856355,3.489886881759076,rel_freq,0.9039096492107385,0.8702722667025287,0.9376840206213931
BabyLM-125M,default,grid,NA,1.0069445303322393,1.3193065082292819,3.7408262452967387,y_pred,0.4214001752370714,0.40699895249182955,0.43599792738120896
BabyLM-125M,default,grid,NA,1.0069445303322393,1.3193065082292819,3.7408262452967387,rel_freq,0.931209430626376,0.8959240986276371,0.9667375404306676
BabyLM-125M,default,grid,NA,1.0763817149758856,1.3887436928729282,4.009809335266288,y_pred,0.4216023256466244,0.4064026528684667,0.4368728707857627
BabyLM-125M,default,grid,NA,1.0763817149758856,1.3887436928729282,4.009809335266288,rel_freq,0.9585092120420133,0.9213702833115052,0.9958841014618646
BabyLM-125M,default,grid,NA,1.1458188996195322,1.4581808775165748,4.298133580891098,y_pred,0.4218044760561775,0.40580890665952735,0.4378064871692576
BabyLM-125M,default,grid,NA,1.1458188996195322,1.4581808775165748,4.298133580891098,rel_freq,0.9858089934576509,0.9468175226051592,1.0248485903785596
BabyLM-125M,default,grid,NA,1.2152560842631785,1.5276180621602211,4.607189702688666,y_pred,0.4220066264657305,0.40530257527033264,0.43874828348900796
BabyLM-125M,default,grid,NA,1.2152560842631785,1.5276180621602211,4.607189702688666,rel_freq,1.0131087748732883,0.9722472599705516,1.0539877704543774
BabyLM-125M,default,grid,NA,1.284693268906825,1.5970552468038675,4.938468420555655,y_pred,0.4222087768752836,0.40475292403233765,0.43970321872563956
BabyLM-125M,default,grid,NA,1.284693268906825,1.5970552468038675,4.938468420555655,rel_freq,1.0404085562889258,0.9976674552615695,1.0831631835984727
BabyLM-125M,default,grid,NA,1.3541304535504715,1.666492431447514,5.293567644195948,y_pred,0.4224109272848366,0.40407409268285643,0.4407294759690625
BabyLM-125M,default,grid,NA,1.3541304535504715,1.666492431447514,5.293567644195948,rel_freq,1.0677083377045633,1.0231597088519033,1.1125477116582816
BabyLM-125M,default,grid,NA,1.4235676381941178,1.7359296160911604,5.674200180574473,y_pred,0.42261307769438966,0.40350594745457935,0.44161126240715526
BabyLM-125M,default,grid,NA,1.4235676381941178,1.7359296160911604,5.674200180574473,rel_freq,1.0950081191202008,1.0486161209849576,1.141762513184771
BabyLM-125M,default,grid,NA,1.4930048228377641,1.8053668007348067,6.0822019955734,y_pred,0.42281522810394273,0.40288528597597256,0.44252275526879226
BabyLM-125M,default,grid,NA,1.4930048228377641,1.8053668007348067,6.0822019955734,rel_freq,1.1223079005358383,1.0739893527559297,1.1710867089071895
BabyLM-125M,default,grid,NA,1.5624420074814105,1.874803985378453,6.5195410697004625,y_pred,0.42301737851349575,0.4022206909138154,0.4434414617641835
BabyLM-125M,default,grid,NA,1.5624420074814105,1.874803985378453,6.5195410697004625,rel_freq,1.1496076819514756,1.0992050296313223,1.200290339679295
BabyLM-125M,default,grid,NA,1.631879192125057,1.9442411700220996,6.988326890564566,y_pred,0.4232195289230488,0.40157766310429116,0.44438273088747243
BabyLM-125M,default,grid,NA,1.631879192125057,1.9442411700220996,6.988326890564566,rel_freq,1.1769074633671133,1.124525442091753,1.2295511710804858
BabyLM-125M,default,grid,NA,1.7013163767687036,2.013678354665746,7.49082062790527,y_pred,0.42342167933260183,0.40092368495554165,0.445399788460386
BabyLM-125M,default,grid,NA,1.7013163767687036,2.013678354665746,7.49082062790527,rel_freq,1.2042072447827508,1.1502292537431202,1.2586256149227077
BabyLM-125M,default,grid,NA,1.77075356141235,2.0831155393093925,8.029446040254987,y_pred,0.4236238297421549,0.4004319489223514,0.44644685771486936
BabyLM-125M,default,grid,NA,1.77075356141235,2.0831155393093925,8.029446040254987,rel_freq,1.2315070261983883,1.1755566228107075,1.2878938855601936
