condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.185552,0.007022
default,12,mean_pooled,pair_novel,2,0.224743,0.007807
default,12,mean_pooled,pair_novel,3,0.253628,0.007732
default,12,mean_pooled,pair_novel,4,0.278993,0.007795
default,12,mean_pooled,pair_novel,5,0.293519,0.007998
default,12,mean_pooled,pair_novel,6,0.304307,0.007112
default,12,mean_pooled,pair_novel,7,0.314747,0.007378
default,12,mean_pooled,pair_novel,8,0.325951,0.007027
default,12,mean_pooled,pair_novel,9,0.33415,0.007021
default,12,mean_pooled,pair_novel,10,0.342471,0.007292
default,12,mean_pooled,pair_novel,11,0.34792,0.007022
default,12,mean_pooled,pair_novel,12,0.353382,0.007508
default,12,mean_pooled,pair_novel,13,0.357583,0.007318
default,12,mean_pooled,pair_novel,14,0.361469,0.007622
default,12,mean_pooled,pair_novel,15,0.364666,0.007485
default,12,mean_pooled,word_novel,1,0.16577,0.03589
default,12,mean_pooled,word_novel,2,0.180515,0.045246
default,12,mean_pooled,word_novel,3,0.18812,0.039749
default,12,mean_pooled,word_novel,4,0.199558,0.027391
default,12,mean_pooled,word_novel,5,0.20346,0.024772
default,12,mean_pooled,word_novel,6,0.207608,0.024624
default,12,mean_pooled,word_novel,7,0.216,0.030958
default,12,mean_pooled,word_novel,8,0.219547,0.031947
default,12,mean_pooled,word_novel,9,0.221112,0.033421
default,12,mean_pooled,word_novel,10,0.223843,0.030079
default,12,mean_pooled,word_novel,11,0.224571,0.034406
default,12,mean_pooled,word_novel,12,0.22632,0.03768
default,12,mean_pooled,word_novel,13,0.230168,0.038747
default,12,mean_pooled,word_novel,14,0.232183,0.037569
default,12,mean_pooled,word_novel,15,0.234206,0.037871
default,12,words_only,pair_novel,1,0.130031,0.006559
default,12,words_only,pair_novel,2,0.1652,0.00801
default,12,words_only,pair_novel,3,0.187578,0.007627
default,12,words_only,pair_novel,4,0.206709,0.007917
default,12,words_only,pair_novel,5,0.216305,0.007933
default,12,words_only,pair_novel,6,0.224567,0.007727
default,12,words_only,pair_novel,7,0.230013,0.007943
default,12,words_only,pair_novel,8,0.234663,0.007368
default,12,words_only,pair_novel,9,0.238587,0.007376
default,12,words_only,pair_novel,10,0.241973,0.00712
default,12,words_only,pair_novel,11,0.244761,0.007044
default,12,words_only,pair_novel,12,0.246866,0.007155
default,12,words_only,pair_novel,13,0.248754,0.007004
default,12,words_only,pair_novel,14,0.250982,0.007016
default,12,words_only,pair_novel,15,0.252639,0.00713
default,12,words_only,word_novel,1,0.113756,0.02247
default,12,words_only,word_novel,2,0.126736,0.031776
default,12,words_only,word_novel,3,0.130982,0.033754
default,12,words_only,word_novel,4,0.135265,0.023772
default,12,words_only,word_novel,5,0.137011,0.020463
default,12,words_only,word_novel,6,0.139837,0.020019
default,12,words_only,word_novel,7,0.143471,0.02002
default,12,words_only,word_novel,8,0.144175,0.021175
default,12,words_only,word_novel,9,0.144698,0.023357
default,12,words_only,word_novel,10,0.146659,0.025576
default,12,words_only,word_novel,11,0.146065,0.023687
default,12,words_only,word_novel,12,0.146092,0.026899
default,12,words_only,word_novel,13,0.145271,0.025469
default,12,words_only,word_novel,14,0.145134,0.025578
default,12,words_only,word_novel,15,0.146413,0.025728
attn_zeroed,12,mean_pooled,pair_novel,1,0.171193,0.007756
attn_zeroed,12,mean_pooled,pair_novel,2,0.317495,0.008048
attn_zeroed,12,mean_pooled,pair_novel,3,0.38762,0.006484
attn_zeroed,12,mean_pooled,pair_novel,4,0.488155,0.004991
attn_zeroed,12,mean_pooled,pair_novel,5,0.535894,0.005879
attn_zeroed,12,mean_pooled,pair_novel,6,0.583632,0.005072
attn_zeroed,12,mean_pooled,pair_novel,7,0.624048,0.005366
attn_zeroed,12,mean_pooled,pair_novel,8,0.641488,0.004872
attn_zeroed,12,mean_pooled,pair_novel,9,0.661382,0.005246
attn_zeroed,12,mean_pooled,pair_novel,10,0.675454,0.004974
attn_zeroed,12,mean_pooled,pair_novel,11,0.685849,0.004721
attn_zeroed,12,mean_pooled,pair_novel,12,0.693746,0.004491
attn_zeroed,12,mean_pooled,pair_novel,13,0.70125,0.004578
attn_zeroed,12,mean_pooled,pair_novel,14,0.707748,0.004247
attn_zeroed,12,mean_pooled,pair_novel,15,0.712415,0.004477
attn_zeroed,12,mean_pooled,word_novel,1,0.164894,0.031515
attn_zeroed,12,mean_pooled,word_novel,2,0.297348,0.043407
attn_zeroed,12,mean_pooled,word_novel,3,0.366405,0.043074
attn_zeroed,12,mean_pooled,word_novel,4,0.460554,0.036273
attn_zeroed,12,mean_pooled,word_novel,5,0.50316,0.044315
attn_zeroed,12,mean_pooled,word_novel,6,0.550559,0.042349
attn_zeroed,12,mean_pooled,word_novel,7,0.587225,0.035701
attn_zeroed,12,mean_pooled,word_novel,8,0.603764,0.035837
attn_zeroed,12,mean_pooled,word_novel,9,0.623105,0.029863
attn_zeroed,12,mean_pooled,word_novel,10,0.639337,0.031903
attn_zeroed,12,mean_pooled,word_novel,11,0.651551,0.031279
attn_zeroed,12,mean_pooled,word_novel,12,0.659972,0.030737
attn_zeroed,12,mean_pooled,word_novel,13,0.667275,0.030939
attn_zeroed,12,mean_pooled,word_novel,14,0.67546,0.02994
attn_zeroed,12,mean_pooled,word_novel,15,0.679498,0.029171
attn_zeroed,12,words_only,pair_novel,1,0.130495,0.00658
attn_zeroed,12,words_only,pair_novel,2,0.165696,0.008068
attn_zeroed,12,words_only,pair_novel,3,0.188125,0.007657
attn_zeroed,12,words_only,pair_novel,4,0.207353,0.007939
attn_zeroed,12,words_only,pair_novel,5,0.216942,0.007968
attn_zeroed,12,words_only,pair_novel,6,0.225188,0.007808
attn_zeroed,12,words_only,pair_novel,7,0.230634,0.00802
attn_zeroed,12,words_only,pair_novel,8,0.235289,0.007455
attn_zeroed,12,words_only,pair_novel,9,0.239238,0.007468
attn_zeroed,12,words_only,pair_novel,10,0.242619,0.007207
attn_zeroed,12,words_only,pair_novel,11,0.245412,0.007125
attn_zeroed,12,words_only,pair_novel,12,0.247509,0.007229
attn_zeroed,12,words_only,pair_novel,13,0.249391,0.007102
attn_zeroed,12,words_only,pair_novel,14,0.251612,0.007132
attn_zeroed,12,words_only,pair_novel,15,0.253269,0.007241
attn_zeroed,12,words_only,word_novel,1,0.114307,0.022233
attn_zeroed,12,words_only,word_novel,2,0.12731,0.031698
attn_zeroed,12,words_only,word_novel,3,0.131447,0.033637
attn_zeroed,12,words_only,word_novel,4,0.135756,0.023697
attn_zeroed,12,words_only,word_novel,5,0.137575,0.020057
attn_zeroed,12,words_only,word_novel,6,0.140495,0.019633
attn_zeroed,12,words_only,word_novel,7,0.144166,0.019636
attn_zeroed,12,words_only,word_novel,8,0.144788,0.020859
attn_zeroed,12,words_only,word_novel,9,0.145276,0.023014
attn_zeroed,12,words_only,word_novel,10,0.147215,0.025263
attn_zeroed,12,words_only,word_novel,11,0.146651,0.023428
attn_zeroed,12,words_only,word_novel,12,0.146678,0.0266
attn_zeroed,12,words_only,word_novel,13,0.145868,0.025235
attn_zeroed,12,words_only,word_novel,14,0.145721,0.025384
attn_zeroed,12,words_only,word_novel,15,0.147034,0.025506
