condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.132277,0.004219
default,24,mean_pooled,pair_novel,2,0.215164,0.003931
default,24,mean_pooled,pair_novel,3,0.2534,0.004495
default,24,mean_pooled,pair_novel,4,0.283877,0.005541
default,24,mean_pooled,pair_novel,5,0.306566,0.005197
default,24,mean_pooled,pair_novel,6,0.322389,0.004476
default,24,mean_pooled,pair_novel,7,0.340478,0.005177
default,24,mean_pooled,pair_novel,8,0.350034,0.005465
default,24,mean_pooled,pair_novel,9,0.359561,0.005844
default,24,mean_pooled,pair_novel,10,0.369699,0.00552
default,24,mean_pooled,pair_novel,11,0.378603,0.005746
default,24,mean_pooled,pair_novel,12,0.38722,0.005448
default,24,mean_pooled,pair_novel,13,0.394812,0.005487
default,24,mean_pooled,pair_novel,14,0.40072,0.005533
default,24,mean_pooled,pair_novel,15,0.405632,0.005605
default,24,mean_pooled,word_novel,1,0.126582,0.027772
default,24,mean_pooled,word_novel,2,0.204574,0.035969
default,24,mean_pooled,word_novel,3,0.236406,0.038825
default,24,mean_pooled,word_novel,4,0.259557,0.048087
default,24,mean_pooled,word_novel,5,0.275359,0.051256
default,24,mean_pooled,word_novel,6,0.285823,0.051175
default,24,mean_pooled,word_novel,7,0.294622,0.052918
default,24,mean_pooled,word_novel,8,0.302537,0.051447
default,24,mean_pooled,word_novel,9,0.307775,0.052754
default,24,mean_pooled,word_novel,10,0.312103,0.048709
default,24,mean_pooled,word_novel,11,0.316034,0.053082
default,24,mean_pooled,word_novel,12,0.319801,0.048421
default,24,mean_pooled,word_novel,13,0.324758,0.046713
default,24,mean_pooled,word_novel,14,0.3274,0.047167
default,24,mean_pooled,word_novel,15,0.329619,0.050991
default,24,words_only,pair_novel,1,0.039339,0.001773
default,24,words_only,pair_novel,2,0.091299,0.004526
default,24,words_only,pair_novel,3,0.116834,0.004998
default,24,words_only,pair_novel,4,0.13587,0.006085
default,24,words_only,pair_novel,5,0.152674,0.007078
default,24,words_only,pair_novel,6,0.162864,0.007189
default,24,words_only,pair_novel,7,0.176786,0.006986
default,24,words_only,pair_novel,8,0.186946,0.007601
default,24,words_only,pair_novel,9,0.194723,0.007163
default,24,words_only,pair_novel,10,0.201799,0.007217
default,24,words_only,pair_novel,11,0.207966,0.006914
default,24,words_only,pair_novel,12,0.215497,0.006499
default,24,words_only,pair_novel,13,0.220408,0.006397
default,24,words_only,pair_novel,14,0.225886,0.006627
default,24,words_only,pair_novel,15,0.231886,0.006024
default,24,words_only,word_novel,1,0.036091,0.009428
default,24,words_only,word_novel,2,0.07948,0.017674
default,24,words_only,word_novel,3,0.101628,0.022699
default,24,words_only,word_novel,4,0.115203,0.026905
