input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
concat,word_novel,10,102.9,275487.3,3453.7,0.384648,0.02689,0.148605,0.020513,0.338535,0.020374,0.609066,0.00837,0.612896
