input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_test_acc,std_test_acc,mean_train_r
diff,word_novel,10,21.3,275487.3,3453.7,-0.003122,0.01405,0.000188,0.000173,-0.000567,0.013259,0.502683,0.010157,0.054234
