fold,epoch,train_loss,val_loss
0,1,6.845518386108274,6.8021464347839355
0,2,6.25277706843718,6.546463489532471
0,3,6.009864799682215,6.439283847808838
0,4,5.861888193735104,6.378658771514893
0,5,5.747034956304619,6.3628716468811035
0,6,5.647251659856997,6.347646236419678
0,7,5.5635916751787535,6.338613033294678
0,8,5.490889938712972,6.349250316619873
0,9,5.423425973215299,6.364070892333984
0,10,5.3611749517648395,6.382507801055908
0,11,5.296524585745091,6.364729881286621
0,12,5.241814918851436,6.432121276855469
0,13,5.189280090228124,6.439569473266602
0,14,5.137762456020883,6.451112747192383
0,15,5.0807896379525594,6.474146842956543
0,16,5.042642364657814,6.484365940093994
0,17,4.994152550788787,6.518583297729492
0,18,4.947120786516854,6.53872013092041
0,19,4.901832936102599,6.5786452293396
0,20,4.861037694359323,6.5988640785217285
0,21,4.818542163205085,6.615115642547607
0,22,4.781301781863579,6.615889549255371
0,23,4.73748581318806,6.6711106300354
0,24,4.693135001702418,6.6775970458984375
0,25,4.657279962546816,6.705339431762695
0,26,4.616309513676087,6.758658409118652
0,27,4.583295738281693,6.791706085205078
