condition,layer,mode,split,k,mean_r2,sd_r2
default,16,words_only,word_novel,1,0.163453,0.016928
default,16,words_only,word_novel,2,0.261086,0.025977
default,16,words_only,word_novel,3,0.317153,0.01938
default,16,words_only,word_novel,4,0.346258,0.0171
default,16,words_only,word_novel,5,0.358871,0.01799
default,16,words_only,word_novel,6,0.367539,0.018908
default,16,words_only,word_novel,7,0.371322,0.017102
default,16,words_only,word_novel,8,0.375755,0.015717
default,16,words_only,word_novel,9,0.378556,0.015642
default,16,words_only,word_novel,10,0.38078,0.01742
default,16,words_only,word_novel,11,0.38189,0.016935
default,16,words_only,word_novel,12,0.381983,0.016725
default,16,words_only,word_novel,13,0.382328,0.017076
default,16,words_only,word_novel,14,0.382599,0.016736
default,16,words_only,word_novel,15,0.382686,0.017656
attn_zeroed,16,mean_pooled,pair_novel,1,0.230458,0.003883
attn_zeroed,16,mean_pooled,pair_novel,2,0.31341,0.003779
attn_zeroed,16,mean_pooled,pair_novel,3,0.373647,0.002101
attn_zeroed,16,mean_pooled,pair_novel,4,0.415791,0.00269
attn_zeroed,16,mean_pooled,pair_novel,5,0.431133,0.002318
attn_zeroed,16,mean_pooled,pair_novel,6,0.45245,0.00213
attn_zeroed,16,mean_pooled,pair_novel,7,0.461094,0.002207
attn_zeroed,16,mean_pooled,pair_novel,8,0.467966,0.001993
attn_zeroed,16,mean_pooled,pair_novel,9,0.473138,0.002352
attn_zeroed,16,mean_pooled,pair_novel,10,0.475939,0.002198
attn_zeroed,16,mean_pooled,pair_novel,11,0.478216,0.002382
attn_zeroed,16,mean_pooled,pair_novel,12,0.479579,0.002437
attn_zeroed,16,mean_pooled,pair_novel,13,0.480563,0.002362
attn_zeroed,16,mean_pooled,pair_novel,14,0.481167,0.002395
attn_zeroed,16,mean_pooled,pair_novel,15,0.481494,0.002274
attn_zeroed,16,mean_pooled,word_novel,1,0.228628,0.026706
attn_zeroed,16,mean_pooled,word_novel,2,0.307753,0.034149
attn_zeroed,16,mean_pooled,word_novel,3,0.361376,0.028797
attn_zeroed,16,mean_pooled,word_novel,4,0.397459,0.026627
attn_zeroed,16,mean_pooled,word_novel,5,0.407274,0.027309
attn_zeroed,16,mean_pooled,word_novel,6,0.42335,0.027236
attn_zeroed,16,mean_pooled,word_novel,7,0.427555,0.024933
attn_zeroed,16,mean_pooled,word_novel,8,0.431447,0.024253
attn_zeroed,16,mean_pooled,word_novel,9,0.433425,0.023915
attn_zeroed,16,mean_pooled,word_novel,10,0.434292,0.023856
attn_zeroed,16,mean_pooled,word_novel,11,0.434708,0.023305
attn_zeroed,16,mean_pooled,word_novel,12,0.435887,0.024598
attn_zeroed,16,mean_pooled,word_novel,13,0.436348,0.025493
attn_zeroed,16,mean_pooled,word_novel,14,0.436734,0.025753
attn_zeroed,16,mean_pooled,word_novel,15,0.436928,0.025976
attn_zeroed,16,words_only,pair_novel,1,0.212193,0.00398
attn_zeroed,16,words_only,pair_novel,2,0.287021,0.003682
attn_zeroed,16,words_only,pair_novel,3,0.358321,0.002331
attn_zeroed,16,words_only,pair_novel,4,0.391931,0.002116
attn_zeroed,16,words_only,pair_novel,5,0.410267,0.001758
attn_zeroed,16,words_only,pair_novel,6,0.426466,0.002032
attn_zeroed,16,words_only,pair_novel,7,0.435101,0.002252
attn_zeroed,16,words_only,pair_novel,8,0.443887,0.003086
attn_zeroed,16,words_only,pair_novel,9,0.449304,0.003073
attn_zeroed,16,words_only,pair_novel,10,0.45155,0.00305
attn_zeroed,16,words_only,pair_novel,11,0.453275,0.003235
attn_zeroed,16,words_only,pair_novel,12,0.45444,0.003207
attn_zeroed,16,words_only,pair_novel,13,0.455278,0.003142
attn_zeroed,16,words_only,pair_novel,14,0.455761,0.003205
attn_zeroed,16,words_only,pair_novel,15,0.456133,0.003322
attn_zeroed,16,words_only,word_novel,1,0.208694,0.018419
attn_zeroed,16,words_only,word_novel,2,0.282003,0.028539
attn_zeroed,16,words_only,word_novel,3,0.347199,0.024196
attn_zeroed,16,words_only,word_novel,4,0.373904,0.025668
attn_zeroed,16,words_only,word_novel,5,0.390126,0.027055
attn_zeroed,16,words_only,word_novel,6,0.402566,0.027883
attn_zeroed,16,words_only,word_novel,7,0.408955,0.023567
attn_zeroed,16,words_only,word_novel,8,0.415338,0.024583
attn_zeroed,16,words_only,word_novel,9,0.419964,0.026282
attn_zeroed,16,words_only,word_novel,10,0.42163,0.027456
attn_zeroed,16,words_only,word_novel,11,0.423056,0.027251
attn_zeroed,16,words_only,word_novel,12,0.423666,0.027741
attn_zeroed,16,words_only,word_novel,13,0.424299,0.02743
attn_zeroed,16,words_only,word_novel,14,0.424397,0.026914
attn_zeroed,16,words_only,word_novel,15,0.424775,0.027167
