condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,32,mean_pooled,pair_novel,0.543121,0.004671,10,18.4,24.4
default,32,mean_pooled,word_novel,0.483381,0.025063,10,18.1,24.1
default,32,words_only,pair_novel,0.50189,0.006148,10,10.3,16.3
default,32,words_only,word_novel,0.442911,0.024056,10,10.0,16.0
attn_zeroed,32,mean_pooled,pair_novel,0.561212,0.006734,10,23.7,29.7
attn_zeroed,32,mean_pooled,word_novel,0.492753,0.02832,10,27.2,33.2
attn_zeroed,32,words_only,pair_novel,0.563385,0.00518,10,11.0,17.0
attn_zeroed,32,words_only,word_novel,0.500353,0.024887,10,12.0,18.0
