condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,16,mean_pooled,pair_novel,0.432955,0.007551,10,17.7,23.7
default,16,mean_pooled,word_novel,0.373287,0.035063,10,18.5,24.5
default,16,words_only,pair_novel,0.357256,0.010229,10,10.4,16.4
default,16,words_only,word_novel,0.292874,0.035829,10,10.7,16.7
attn_zeroed,16,mean_pooled,pair_novel,0.443126,0.010916,10,26.1,32.1
attn_zeroed,16,mean_pooled,word_novel,0.369837,0.039985,10,32.3,38.3
attn_zeroed,16,words_only,pair_novel,0.446637,0.007072,10,12.0,18.0
attn_zeroed,16,words_only,word_novel,0.377005,0.033528,10,10.0,16.0
