condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,16,mean_pooled,pair_novel,2e-05,2.3e-05,10,8.5,14.5
default,16,mean_pooled,word_novel,0.000315,0.000401,10,7.4,13.4
default,16,words_only,pair_novel,3.6e-05,5.4e-05,10,4.1,10.1
default,16,words_only,word_novel,0.000474,0.000558,10,3.9,9.9
attn_zeroed,16,mean_pooled,pair_novel,2.4e-05,2.2e-05,10,12.6,18.6
attn_zeroed,16,mean_pooled,word_novel,0.000229,0.000287,10,13.4,19.4
attn_zeroed,16,words_only,pair_novel,3.3e-05,2.5e-05,10,4.4,10.4
attn_zeroed,16,words_only,word_novel,0.000284,0.000303,10,3.7,9.7
