condition,layer,mode,split,k,mean_r2,sd_r2
default,16,mean_pooled,pair_novel,1,0.387945,0.010684
default,16,mean_pooled,pair_novel,2,0.47349,0.009704
default,16,mean_pooled,pair_novel,3,0.55127,0.006836
default,16,mean_pooled,pair_novel,4,0.59134,0.007127
default,16,mean_pooled,pair_novel,5,0.620929,0.006704
default,16,mean_pooled,pair_novel,6,0.648339,0.005834
default,16,mean_pooled,pair_novel,7,0.664555,0.00605
default,16,mean_pooled,pair_novel,8,0.676689,0.005977
default,16,mean_pooled,pair_novel,9,0.686305,0.006259
default,16,mean_pooled,pair_novel,10,0.696771,0.006157
default,16,mean_pooled,pair_novel,11,0.704332,0.005947
default,16,mean_pooled,pair_novel,12,0.710242,0.005836
default,16,mean_pooled,pair_novel,13,0.714944,0.005391
default,16,mean_pooled,pair_novel,14,0.718955,0.005318
default,16,mean_pooled,pair_novel,15,0.72313,0.00544
default,16,mean_pooled,word_novel,1,0.376281,0.037839
default,16,mean_pooled,word_novel,2,0.459126,0.02879
default,16,mean_pooled,word_novel,3,0.526646,0.023844
default,16,mean_pooled,word_novel,4,0.558571,0.019759
default,16,mean_pooled,word_novel,5,0.583224,0.022632
default,16,mean_pooled,word_novel,6,0.6058,0.023609
default,16,mean_pooled,word_novel,7,0.616457,0.023456
default,16,mean_pooled,word_novel,8,0.625004,0.022795
default,16,mean_pooled,word_novel,9,0.632318,0.020615
default,16,mean_pooled,word_novel,10,0.634077,0.024331
default,16,mean_pooled,word_novel,11,0.639352,0.021003
default,16,mean_pooled,word_novel,12,0.64414,0.021034
default,16,mean_pooled,word_novel,13,0.647507,0.022721
default,16,mean_pooled,word_novel,14,0.649308,0.024381
default,16,mean_pooled,word_novel,15,0.651871,0.024846
default,16,words_only,pair_novel,1,0.15878,0.006591
default,16,words_only,pair_novel,2,0.284027,0.00918
default,16,words_only,pair_novel,3,0.337337,0.009435
default,16,words_only,pair_novel,4,0.386235,0.008161
default,16,words_only,pair_novel,5,0.405789,0.007412
