condition,layer,mode,split,k,mean_r2,sd_r2
default,24,words_only,pair_novel,14,0.223293,0.006144
default,24,words_only,pair_novel,15,0.228177,0.006265
default,24,words_only,word_novel,1,0.017997,0.011676
default,24,words_only,word_novel,2,0.02758,0.016376
default,24,words_only,word_novel,3,0.04153,0.017052
default,24,words_only,word_novel,4,0.04481,0.018114
default,24,words_only,word_novel,5,0.05401,0.025586
default,24,words_only,word_novel,6,0.055948,0.02605
default,24,words_only,word_novel,7,0.057193,0.024962
default,24,words_only,word_novel,8,0.057722,0.026473
default,24,words_only,word_novel,9,0.060565,0.023605
default,24,words_only,word_novel,10,0.063231,0.023831
default,24,words_only,word_novel,11,0.062687,0.021555
default,24,words_only,word_novel,12,0.069336,0.025045
default,24,words_only,word_novel,13,0.072976,0.027552
default,24,words_only,word_novel,14,0.073482,0.026873
default,24,words_only,word_novel,15,0.073574,0.026927
attn_zeroed,24,mean_pooled,pair_novel,1,0.08536,0.006814
attn_zeroed,24,mean_pooled,pair_novel,2,0.139204,0.007211
attn_zeroed,24,mean_pooled,pair_novel,3,0.249524,0.008736
attn_zeroed,24,mean_pooled,pair_novel,4,0.343555,0.009169
attn_zeroed,24,mean_pooled,pair_novel,5,0.443621,0.008885
attn_zeroed,24,mean_pooled,pair_novel,6,0.479102,0.009056
attn_zeroed,24,mean_pooled,pair_novel,7,0.513174,0.00811
attn_zeroed,24,mean_pooled,pair_novel,8,0.534794,0.007282
attn_zeroed,24,mean_pooled,pair_novel,9,0.557685,0.007355
attn_zeroed,24,mean_pooled,pair_novel,10,0.57959,0.00796
attn_zeroed,24,mean_pooled,pair_novel,11,0.596859,0.008815
attn_zeroed,24,mean_pooled,pair_novel,12,0.608062,0.008261
attn_zeroed,24,mean_pooled,pair_novel,13,0.621762,0.007969
attn_zeroed,24,mean_pooled,pair_novel,14,0.628225,0.007845
attn_zeroed,24,mean_pooled,pair_novel,15,0.639059,0.007625
attn_zeroed,24,mean_pooled,word_novel,1,0.078576,0.029327
attn_zeroed,24,mean_pooled,word_novel,2,0.121072,0.026677
attn_zeroed,24,mean_pooled,word_novel,3,0.220451,0.038244
attn_zeroed,24,mean_pooled,word_novel,4,0.303587,0.033024
attn_zeroed,24,mean_pooled,word_novel,5,0.394537,0.029063
attn_zeroed,24,mean_pooled,word_novel,6,0.426341,0.028238
attn_zeroed,24,mean_pooled,word_novel,7,0.457059,0.028834
attn_zeroed,24,mean_pooled,word_novel,8,0.480268,0.028881
attn_zeroed,24,mean_pooled,word_novel,9,0.498667,0.023488
attn_zeroed,24,mean_pooled,word_novel,10,0.519226,0.024705
attn_zeroed,24,mean_pooled,word_novel,11,0.533448,0.027579
attn_zeroed,24,mean_pooled,word_novel,12,0.546277,0.029912
attn_zeroed,24,mean_pooled,word_novel,13,0.560316,0.030508
attn_zeroed,24,mean_pooled,word_novel,14,0.566871,0.029635
attn_zeroed,24,mean_pooled,word_novel,15,0.576916,0.029531
attn_zeroed,24,words_only,pair_novel,1,0.033033,0.003338
attn_zeroed,24,words_only,pair_novel,2,0.061077,0.004153
attn_zeroed,24,words_only,pair_novel,3,0.101687,0.005033
attn_zeroed,24,words_only,pair_novel,4,0.117767,0.003305
attn_zeroed,24,words_only,pair_novel,5,0.131852,0.005107
attn_zeroed,24,words_only,pair_novel,6,0.144192,0.005334
attn_zeroed,24,words_only,pair_novel,7,0.158544,0.006259
attn_zeroed,24,words_only,pair_novel,8,0.175489,0.006502
attn_zeroed,24,words_only,pair_novel,9,0.187659,0.006374
attn_zeroed,24,words_only,pair_novel,10,0.198745,0.006152
attn_zeroed,24,words_only,pair_novel,11,0.208063,0.006522
attn_zeroed,24,words_only,pair_novel,12,0.214639,0.006602
attn_zeroed,24,words_only,pair_novel,13,0.221511,0.006413
attn_zeroed,24,words_only,pair_novel,14,0.22835,0.006141
attn_zeroed,24,words_only,pair_novel,15,0.232915,0.006177
attn_zeroed,24,words_only,word_novel,1,0.02222,0.014422
attn_zeroed,24,words_only,word_novel,2,0.034355,0.017037
attn_zeroed,24,words_only,word_novel,3,0.045727,0.017104
attn_zeroed,24,words_only,word_novel,4,0.048765,0.021503
attn_zeroed,24,words_only,word_novel,5,0.057595,0.026281
attn_zeroed,24,words_only,word_novel,6,0.058358,0.025716
attn_zeroed,24,words_only,word_novel,7,0.060516,0.025255
attn_zeroed,24,words_only,word_novel,8,0.061205,0.027269
attn_zeroed,24,words_only,word_novel,9,0.063512,0.023417
attn_zeroed,24,words_only,word_novel,10,0.065543,0.02306
attn_zeroed,24,words_only,word_novel,11,0.066277,0.022102
attn_zeroed,24,words_only,word_novel,12,0.072153,0.026218
attn_zeroed,24,words_only,word_novel,13,0.075575,0.026641
attn_zeroed,24,words_only,word_novel,14,0.077012,0.028381
attn_zeroed,24,words_only,word_novel,15,0.076409,0.027073
