condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.642129,0.013818,10,155.2,161.2
default,0,mean_pooled,word_novel,0.494603,0.03433,10,206.5,212.5
default,0,words_only,pair_novel,0.460365,0.072777,10,176.1,182.1
default,0,words_only,word_novel,0.20245,0.025528,10,207.9,213.9
default,1,mean_pooled,pair_novel,0.610003,0.022801,10,167.1,173.1
default,1,mean_pooled,word_novel,0.463537,0.039912,10,204.6,210.6
default,1,words_only,pair_novel,0.437727,0.040481,10,161.4,167.4
default,1,words_only,word_novel,0.22542,0.035456,10,208.5,214.5
default,2,mean_pooled,pair_novel,0.605753,0.011543,10,169.4,175.4
default,2,mean_pooled,word_novel,0.460508,0.041157,10,201.8,207.8
default,2,words_only,pair_novel,0.404524,0.072358,10,159.6,165.6
default,2,words_only,word_novel,0.21045,0.031944,10,195.0,201.0
default,3,mean_pooled,pair_novel,0.604802,0.014415,10,178.5,184.5
default,3,mean_pooled,word_novel,0.459527,0.041668,10,199.7,205.7
default,3,words_only,pair_novel,0.382949,0.055853,10,135.3,141.3
default,3,words_only,word_novel,0.220171,0.040522,10,246.2,252.2
default,4,mean_pooled,pair_novel,0.606954,0.014335,10,181.1,187.1
default,4,mean_pooled,word_novel,0.466076,0.043778,10,198.0,204.0
default,4,words_only,pair_novel,0.381783,0.060023,10,147.5,153.5
default,4,words_only,word_novel,0.210775,0.038155,10,220.4,226.4
default,5,mean_pooled,pair_novel,0.600726,0.005639,10,157.3,163.3
default,5,mean_pooled,word_novel,0.468327,0.039996,10,207.1,213.1
default,5,words_only,pair_novel,0.362451,0.056802,10,125.6,131.6
default,5,words_only,word_novel,0.21151,0.040737,10,234.0,240.0
default,6,mean_pooled,pair_novel,0.607521,0.013164,10,169.6,175.6
default,6,mean_pooled,word_novel,0.46758,0.045639,10,197.0,203.0
default,6,words_only,pair_novel,0.40491,0.03551,10,170.0,176.0
default,6,words_only,word_novel,0.202701,0.037521,10,203.0,209.0
default,7,mean_pooled,pair_novel,0.606381,0.014001,10,166.7,172.7
default,7,mean_pooled,word_novel,0.470501,0.042906,10,202.4,208.4
default,7,words_only,pair_novel,0.381609,0.058203,10,149.2,155.2
default,7,words_only,word_novel,0.203918,0.035494,10,210.2,216.2
default,8,mean_pooled,pair_novel,0.614573,0.01221,10,186.8,192.8
default,8,mean_pooled,word_novel,0.470067,0.038489,10,191.5,197.5
default,8,words_only,pair_novel,0.393013,0.052049,10,156.4,162.4
default,8,words_only,word_novel,0.208967,0.032962,10,226.5,232.5
default,9,mean_pooled,pair_novel,0.610426,0.016049,10,171.9,177.9
default,9,mean_pooled,word_novel,0.472442,0.046304,10,193.2,199.2
default,9,words_only,pair_novel,0.387961,0.062135,10,156.6,162.6
default,9,words_only,word_novel,0.20437,0.03,10,228.4,234.4
default,10,mean_pooled,pair_novel,0.599576,0.015647,10,154.1,160.1
default,10,mean_pooled,word_novel,0.470674,0.037905,10,197.7,203.7
default,10,words_only,pair_novel,0.391316,0.056063,10,154.7,160.7
