condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.662116,0.014876,10,105.3,111.3
default,0,mean_pooled,word_novel,0.474641,0.04803,10,138.8,144.8
default,0,words_only,pair_novel,0.546955,0.011721,10,145.3,151.3
default,0,words_only,word_novel,0.194567,0.034526,10,166.5,172.5
default,1,mean_pooled,pair_novel,0.677932,0.011112,10,124.0,130.0
default,1,mean_pooled,word_novel,0.494432,0.047131,10,145.3,151.3
default,1,words_only,pair_novel,0.51472,0.028649,10,174.6,180.6
default,1,words_only,word_novel,0.203805,0.031156,10,150.7,156.7
default,2,mean_pooled,pair_novel,0.677448,0.016359,10,121.4,127.4
default,2,mean_pooled,word_novel,0.511602,0.044786,10,136.8,142.8
default,2,words_only,pair_novel,0.522449,0.018478,10,193.8,199.8
default,2,words_only,word_novel,0.211115,0.032406,10,169.3,175.3
default,3,mean_pooled,pair_novel,0.676266,0.012423,10,118.5,124.5
default,3,mean_pooled,word_novel,0.521661,0.043173,10,143.4,149.4
default,3,words_only,pair_novel,0.512203,0.012253,10,190.7,196.7
default,3,words_only,word_novel,0.220685,0.026583,10,187.6,193.6
default,4,mean_pooled,pair_novel,0.674255,0.014055,10,121.4,127.4
default,4,mean_pooled,word_novel,0.524657,0.039766,10,153.5,159.5
default,4,words_only,pair_novel,0.461718,0.061482,10,150.1,156.1
default,4,words_only,word_novel,0.21911,0.030648,10,155.5,161.5
default,5,mean_pooled,pair_novel,0.661921,0.012633,10,112.7,118.7
default,5,mean_pooled,word_novel,0.518486,0.041892,10,133.4,139.4
default,5,words_only,pair_novel,0.447113,0.0432,10,140.0,146.0
default,5,words_only,word_novel,0.217511,0.030173,10,163.5,169.5
default,6,mean_pooled,pair_novel,0.658223,0.011732,10,113.5,119.5
default,6,mean_pooled,word_novel,0.513393,0.043143,10,143.0,149.0
default,6,words_only,pair_novel,0.436626,0.061654,10,146.4,152.4
default,6,words_only,word_novel,0.226832,0.036456,10,163.7,169.7
default,7,mean_pooled,pair_novel,0.656639,0.007606,10,116.5,122.5
default,7,mean_pooled,word_novel,0.513784,0.053496,10,130.9,136.9
default,7,words_only,pair_novel,0.450759,0.042345,10,166.4,172.4
default,7,words_only,word_novel,0.226999,0.029191,10,169.0,175.0
default,8,mean_pooled,pair_novel,0.660328,0.011374,10,128.6,134.6
default,8,mean_pooled,word_novel,0.518846,0.044913,10,139.0,145.0
default,8,words_only,pair_novel,0.432527,0.048185,10,158.3,164.3
default,8,words_only,word_novel,0.2135,0.03529,10,139.6,145.6
default,9,mean_pooled,pair_novel,0.651881,0.012699,10,114.1,120.1
default,9,mean_pooled,word_novel,0.529921,0.04191,10,159.1,165.1
default,9,words_only,pair_novel,0.405033,0.059224,10,137.8,143.8
default,9,words_only,word_novel,0.223,0.02632,10,179.0,185.0
default,10,mean_pooled,pair_novel,0.649741,0.013314,10,112.7,118.7
default,10,mean_pooled,word_novel,0.523457,0.039905,10,141.9,147.9
default,10,words_only,pair_novel,0.410084,0.056503,10,143.5,149.5
default,10,words_only,word_novel,0.215947,0.026765,10,155.2,161.2
default,11,mean_pooled,pair_novel,0.64987,0.012284,10,114.9,120.9
