condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
attn_zeroed,3,mean_pooled,pair_novel,0.814272,0.016919,10,187.6,193.6
attn_zeroed,3,mean_pooled,word_novel,0.723306,0.027192,10,156.4,162.4
attn_zeroed,3,words_only,pair_novel,0.485434,0.055912,10,174.3,180.3
attn_zeroed,3,words_only,word_novel,0.214267,0.037653,10,195.4,201.4
attn_zeroed,4,mean_pooled,pair_novel,0.807873,0.020958,10,186.6,192.6
attn_zeroed,4,mean_pooled,word_novel,0.715708,0.030946,10,157.7,163.7
attn_zeroed,4,words_only,pair_novel,0.470522,0.071464,10,180.9,186.9
attn_zeroed,4,words_only,word_novel,0.203351,0.038983,10,187.5,193.5
attn_zeroed,5,mean_pooled,pair_novel,0.797611,0.017813,10,157.8,163.8
attn_zeroed,5,mean_pooled,word_novel,0.705558,0.037448,10,143.4,149.4
attn_zeroed,5,words_only,pair_novel,0.499078,0.023699,10,202.5,208.5
attn_zeroed,5,words_only,word_novel,0.204979,0.039154,10,192.0,198.0
attn_zeroed,6,mean_pooled,pair_novel,0.80213,0.023159,10,180.4,186.4
attn_zeroed,6,mean_pooled,word_novel,0.71325,0.029609,10,153.4,159.4
attn_zeroed,6,words_only,pair_novel,0.466432,0.050564,10,173.2,179.2
attn_zeroed,6,words_only,word_novel,0.20191,0.036575,10,186.1,192.1
attn_zeroed,7,mean_pooled,pair_novel,0.790722,0.017274,10,141.2,147.2
attn_zeroed,7,mean_pooled,word_novel,0.716054,0.032203,10,153.0,159.0
attn_zeroed,7,words_only,pair_novel,0.470119,0.030672,10,173.6,179.6
attn_zeroed,7,words_only,word_novel,0.207486,0.038711,10,197.3,203.3
attn_zeroed,8,mean_pooled,pair_novel,0.803241,0.016021,10,172.8,178.8
attn_zeroed,8,mean_pooled,word_novel,0.710996,0.028839,10,153.2,159.2
attn_zeroed,8,words_only,pair_novel,0.448253,0.067564,10,164.9,170.9
attn_zeroed,8,words_only,word_novel,0.205081,0.03573,10,188.2,194.2
attn_zeroed,9,mean_pooled,pair_novel,0.806348,0.014769,10,188.4,194.4
attn_zeroed,9,mean_pooled,word_novel,0.702578,0.034348,10,138.7,144.7
attn_zeroed,9,words_only,pair_novel,0.464778,0.054684,10,177.2,183.2
attn_zeroed,9,words_only,word_novel,0.208168,0.036845,10,204.1,210.1
attn_zeroed,10,mean_pooled,pair_novel,0.797197,0.021679,10,164.5,170.5
attn_zeroed,10,mean_pooled,word_novel,0.709191,0.037573,10,148.5,154.5
attn_zeroed,10,words_only,pair_novel,0.448575,0.068851,10,167.7,173.7
attn_zeroed,10,words_only,word_novel,0.209513,0.036713,10,205.9,211.9
attn_zeroed,11,mean_pooled,pair_novel,0.803503,0.016815,10,176.6,182.6
attn_zeroed,11,mean_pooled,word_novel,0.711402,0.031472,10,151.7,157.7
attn_zeroed,11,words_only,pair_novel,0.465482,0.056605,10,188.1,194.1
attn_zeroed,11,words_only,word_novel,0.204547,0.034494,10,195.6,201.6
attn_zeroed,12,mean_pooled,pair_novel,0.799151,0.019329,10,163.3,169.3
attn_zeroed,12,mean_pooled,word_novel,0.711512,0.040741,10,154.8,160.8
attn_zeroed,12,words_only,pair_novel,0.474994,0.063234,10,213.2,219.2
attn_zeroed,12,words_only,word_novel,0.203134,0.033709,10,189.2,195.2
