condition,layer,mode,split,k,mean_r2,sd_r2
default,12,mean_pooled,pair_novel,1,0.247417,0.005476
default,12,mean_pooled,pair_novel,2,0.318982,0.003299
default,12,mean_pooled,pair_novel,3,0.362017,0.004238
default,12,mean_pooled,pair_novel,4,0.386093,0.004634
default,12,mean_pooled,pair_novel,5,0.404332,0.005897
default,12,mean_pooled,pair_novel,6,0.416271,0.005677
default,12,mean_pooled,pair_novel,7,0.425873,0.005466
default,12,mean_pooled,pair_novel,8,0.433289,0.004853
default,12,mean_pooled,pair_novel,9,0.440338,0.005396
default,12,mean_pooled,pair_novel,10,0.445604,0.005148
default,12,mean_pooled,pair_novel,11,0.449929,0.005343
default,12,mean_pooled,pair_novel,12,0.453441,0.005007
default,12,mean_pooled,pair_novel,13,0.456532,0.005361
default,12,mean_pooled,pair_novel,14,0.459149,0.005151
default,12,mean_pooled,pair_novel,15,0.461325,0.004925
default,12,mean_pooled,word_novel,1,0.203458,0.055272
default,12,mean_pooled,word_novel,2,0.261006,0.054515
default,12,mean_pooled,word_novel,3,0.299364,0.051392
default,12,mean_pooled,word_novel,4,0.319462,0.049233
default,12,mean_pooled,word_novel,5,0.334992,0.049489
default,12,mean_pooled,word_novel,6,0.34164,0.043961
default,12,mean_pooled,word_novel,7,0.346434,0.045683
default,12,mean_pooled,word_novel,8,0.352531,0.043598
default,12,mean_pooled,word_novel,9,0.356394,0.04216
default,12,mean_pooled,word_novel,10,0.36073,0.042206
default,12,mean_pooled,word_novel,11,0.363153,0.042306
default,12,mean_pooled,word_novel,12,0.36437,0.044076
default,12,mean_pooled,word_novel,13,0.367021,0.044783
default,12,mean_pooled,word_novel,14,0.368269,0.046851
default,12,mean_pooled,word_novel,15,0.36924,0.046031
default,12,words_only,pair_novel,1,0.104615,0.004415
default,12,words_only,pair_novel,2,0.155159,0.005852
default,12,words_only,pair_novel,3,0.180165,0.006711
default,12,words_only,pair_novel,4,0.194173,0.006963
default,12,words_only,pair_novel,5,0.204225,0.006027
default,12,words_only,pair_novel,6,0.212033,0.006142
default,12,words_only,pair_novel,7,0.217347,0.00628
default,12,words_only,pair_novel,8,0.221045,0.00604
default,12,words_only,pair_novel,9,0.22428,0.006048
default,12,words_only,pair_novel,10,0.226513,0.005971
default,12,words_only,pair_novel,11,0.22829,0.006007
default,12,words_only,pair_novel,12,0.229568,0.00613
default,12,words_only,pair_novel,13,0.230636,0.006138
default,12,words_only,pair_novel,14,0.231453,0.006194
default,12,words_only,pair_novel,15,0.232146,0.006131
default,12,words_only,word_novel,1,0.053206,0.02505
default,12,words_only,word_novel,2,0.081944,0.032048
default,12,words_only,word_novel,3,0.101877,0.03249
default,12,words_only,word_novel,4,0.110134,0.028236
default,12,words_only,word_novel,5,0.115926,0.029542
default,12,words_only,word_novel,6,0.118992,0.030967
default,12,words_only,word_novel,7,0.119529,0.029463
default,12,words_only,word_novel,8,0.120576,0.029473
default,12,words_only,word_novel,9,0.12256,0.029172
default,12,words_only,word_novel,10,0.122544,0.028732
default,12,words_only,word_novel,11,0.124246,0.028535
default,12,words_only,word_novel,12,0.124907,0.027415
default,12,words_only,word_novel,13,0.12514,0.028077
default,12,words_only,word_novel,14,0.126168,0.028255
default,12,words_only,word_novel,15,0.125658,0.02842
attn_zeroed,12,mean_pooled,pair_novel,1,0.157171,0.004883
attn_zeroed,12,mean_pooled,pair_novel,2,0.234494,0.006313
attn_zeroed,12,mean_pooled,pair_novel,3,0.276561,0.00688
attn_zeroed,12,mean_pooled,pair_novel,4,0.302795,0.006785
attn_zeroed,12,mean_pooled,pair_novel,5,0.324531,0.005979
attn_zeroed,12,mean_pooled,pair_novel,6,0.340391,0.006583
attn_zeroed,12,mean_pooled,pair_novel,7,0.352954,0.006875
attn_zeroed,12,mean_pooled,pair_novel,8,0.362498,0.006943
attn_zeroed,12,mean_pooled,pair_novel,9,0.369719,0.007391
attn_zeroed,12,mean_pooled,pair_novel,10,0.37591,0.006328
attn_zeroed,12,mean_pooled,pair_novel,11,0.37996,0.006343
attn_zeroed,12,mean_pooled,pair_novel,12,0.38387,0.006629
attn_zeroed,12,mean_pooled,pair_novel,13,0.387072,0.007021
attn_zeroed,12,mean_pooled,pair_novel,14,0.389795,0.007023
attn_zeroed,12,mean_pooled,pair_novel,15,0.391937,0.007092
attn_zeroed,12,mean_pooled,word_novel,1,0.083775,0.047114
attn_zeroed,12,mean_pooled,word_novel,2,0.125813,0.05062
attn_zeroed,12,mean_pooled,word_novel,3,0.151969,0.052045
attn_zeroed,12,mean_pooled,word_novel,4,0.172969,0.054917
attn_zeroed,12,mean_pooled,word_novel,5,0.184989,0.055572
attn_zeroed,12,mean_pooled,word_novel,6,0.1905,0.056055
attn_zeroed,12,mean_pooled,word_novel,7,0.197574,0.058258
attn_zeroed,12,mean_pooled,word_novel,8,0.205842,0.064558
attn_zeroed,12,mean_pooled,word_novel,9,0.212215,0.060832
attn_zeroed,12,mean_pooled,word_novel,10,0.216919,0.05914
attn_zeroed,12,mean_pooled,word_novel,11,0.217229,0.060194
attn_zeroed,12,mean_pooled,word_novel,12,0.217481,0.058291
attn_zeroed,12,mean_pooled,word_novel,13,0.221235,0.05917
attn_zeroed,12,mean_pooled,word_novel,14,0.221627,0.060028
attn_zeroed,12,mean_pooled,word_novel,15,0.223045,0.060802
attn_zeroed,12,words_only,pair_novel,1,0.104201,0.004419
attn_zeroed,12,words_only,pair_novel,2,0.154777,0.005815
attn_zeroed,12,words_only,pair_novel,3,0.179675,0.006706
attn_zeroed,12,words_only,pair_novel,4,0.193676,0.00695
attn_zeroed,12,words_only,pair_novel,5,0.203675,0.006102
attn_zeroed,12,words_only,pair_novel,6,0.211459,0.006237
attn_zeroed,12,words_only,pair_novel,7,0.216779,0.006365
attn_zeroed,12,words_only,pair_novel,8,0.220487,0.006104
attn_zeroed,12,words_only,pair_novel,9,0.223703,0.006141
attn_zeroed,12,words_only,pair_novel,10,0.22593,0.006056
attn_zeroed,12,words_only,pair_novel,11,0.22772,0.006102
attn_zeroed,12,words_only,pair_novel,12,0.229,0.006252
attn_zeroed,12,words_only,pair_novel,13,0.230075,0.006223
attn_zeroed,12,words_only,pair_novel,14,0.230891,0.00627
attn_zeroed,12,words_only,pair_novel,15,0.231587,0.006208
attn_zeroed,12,words_only,word_novel,1,0.052984,0.025032
attn_zeroed,12,words_only,word_novel,2,0.081697,0.03191
attn_zeroed,12,words_only,word_novel,3,0.101787,0.03226
attn_zeroed,12,words_only,word_novel,4,0.110253,0.027995
attn_zeroed,12,words_only,word_novel,5,0.116044,0.029329
attn_zeroed,12,words_only,word_novel,6,0.119161,0.030871
attn_zeroed,12,words_only,word_novel,7,0.119701,0.029183
attn_zeroed,12,words_only,word_novel,8,0.120796,0.029263
attn_zeroed,12,words_only,word_novel,9,0.122702,0.028676
attn_zeroed,12,words_only,word_novel,10,0.122621,0.028291
attn_zeroed,12,words_only,word_novel,11,0.124373,0.028197
attn_zeroed,12,words_only,word_novel,12,0.125024,0.027093
attn_zeroed,12,words_only,word_novel,13,0.125301,0.027783
attn_zeroed,12,words_only,word_novel,14,0.126374,0.028006
attn_zeroed,12,words_only,word_novel,15,0.125846,0.028167
