input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,pair_novel,10,25.6,306037.8,34004.2,-0.001526,0.006458,4e-05,5.3e-05,-0.001415,0.004862,0.02722
