input,split,folds,epochs,mean_n_train,mean_n_test,mean_test_r,std_test_r,mean_test_r2,std_test_r2,mean_test_rho,std_test_rho,mean_train_r
concat,word_novel,10,26.6,275487.3,3453.7,-0.009896,0.013708,0.000267,0.000426,-0.00991,0.013593,0.029023
