condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,0.912685,0.008054,10,102.2,108.2
default,0,mean_pooled,word_novel,0.845815,0.025399,10,104.1,110.1
default,0,words_only,pair_novel,0.580201,0.051956,10,180.4,186.4
default,0,words_only,word_novel,0.197412,0.035972,10,238.7,244.7
default,1,mean_pooled,pair_novel,0.906671,0.008518,10,121.5,127.5
default,1,mean_pooled,word_novel,0.856506,0.027765,10,127.6,133.6
default,1,words_only,pair_novel,0.560879,0.023588,10,210.2,216.2
default,1,words_only,word_novel,0.212235,0.035909,10,210.1,216.1
default,2,mean_pooled,pair_novel,0.898207,0.005444,10,115.6,121.6
default,2,mean_pooled,word_novel,0.853494,0.025903,10,126.4,132.4
default,2,words_only,pair_novel,0.570204,0.016939,10,220.2,226.2
default,2,words_only,word_novel,0.218035,0.041704,10,223.5,229.5
default,3,mean_pooled,pair_novel,0.893659,0.007062,10,126.1,132.1
default,3,mean_pooled,word_novel,0.848187,0.025906,10,132.0,138.0
default,3,words_only,pair_novel,0.525066,0.087869,10,182.3,188.3
default,3,words_only,word_novel,0.216002,0.038898,10,216.3,222.3
default,4,mean_pooled,pair_novel,0.888895,0.010028,10,141.8,147.8
default,4,mean_pooled,word_novel,0.842459,0.017274,10,135.2,141.2
default,4,words_only,pair_novel,0.55742,0.012589,10,213.0,219.0
default,4,words_only,word_novel,0.214336,0.04108,10,220.5,226.5
default,5,mean_pooled,pair_novel,0.87811,0.006658,10,118.8,124.8
default,5,mean_pooled,word_novel,0.83645,0.023505,10,140.1,146.1
default,5,words_only,pair_novel,0.543769,0.030356,10,199.9,205.9
default,5,words_only,word_novel,0.208225,0.036076,10,208.8,214.8
default,6,mean_pooled,pair_novel,0.875739,0.006633,10,140.9,146.9
default,6,mean_pooled,word_novel,0.823453,0.022381,10,128.0,134.0
default,6,words_only,pair_novel,0.525822,0.07384,10,196.2,202.2
default,6,words_only,word_novel,0.205883,0.035146,10,178.5,184.5
default,7,mean_pooled,pair_novel,0.868638,0.006094,10,132.7,138.7
default,7,mean_pooled,word_novel,0.823497,0.022684,10,144.2,150.2
default,7,words_only,pair_novel,0.541292,0.013413,10,212.6,218.6
default,7,words_only,word_novel,0.210646,0.034291,10,200.3,206.3
default,8,mean_pooled,pair_novel,0.855772,0.017928,10,130.3,136.3
default,8,mean_pooled,word_novel,0.814512,0.024538,10,151.4,157.4
default,8,words_only,pair_novel,0.540323,0.011959,10,215.4,221.4
default,8,words_only,word_novel,0.207747,0.031271,10,169.6,175.6
default,9,mean_pooled,pair_novel,0.857507,0.009901,10,147.5,153.5
default,9,mean_pooled,word_novel,0.799404,0.026691,10,132.2,138.2
default,9,words_only,pair_novel,0.525535,0.016064,10,192.1,198.1
default,9,words_only,word_novel,0.219904,0.041445,10,194.6,200.6
default,10,mean_pooled,pair_novel,0.843915,0.016354,10,137.2,143.2
default,10,mean_pooled,word_novel,0.783476,0.031768,10,133.0,139.0
default,10,words_only,pair_novel,0.475365,0.072732,10,165.1,171.1
default,10,words_only,word_novel,0.211543,0.041183,10,164.2,170.2
default,11,mean_pooled,pair_novel,0.80998,0.037336,10,97.6,103.6
default,11,mean_pooled,word_novel,0.765986,0.031335,10,123.2,129.2
default,11,words_only,pair_novel,0.494491,0.027476,10,181.1,187.1
default,11,words_only,word_novel,0.213078,0.038918,10,172.0,178.0
default,12,mean_pooled,pair_novel,0.832897,0.008842,10,143.9,149.9
default,12,mean_pooled,word_novel,0.756741,0.02999,10,124.2,130.2
default,12,words_only,pair_novel,0.48257,0.040969,10,174.9,180.9
default,12,words_only,word_novel,0.210723,0.037492,10,192.0,198.0
default,13,mean_pooled,pair_novel,0.807968,0.01881,10,124.5,130.5
default,13,mean_pooled,word_novel,0.746723,0.033622,10,138.3,144.3
default,13,words_only,pair_novel,0.484022,0.026231,10,189.3,195.3
