condition,layer,mode,split,mean_r2,sd_r2,n_folds,mean_best_epoch,mean_n_epochs
default,0,mean_pooled,pair_novel,1.5e-05,3.4e-05,10,18.2,24.2
default,0,mean_pooled,word_novel,0.000387,0.000283,10,32.5,38.5
default,0,words_only,pair_novel,1.2e-05,1.9e-05,10,21.5,27.5
default,0,words_only,word_novel,0.000347,0.000541,10,21.6,27.6
default,1,mean_pooled,pair_novel,3.9e-05,4.4e-05,10,18.8,24.8
default,1,mean_pooled,word_novel,0.000404,0.000361,10,28.0,34.0
default,1,words_only,pair_novel,3.4e-05,6e-05,10,22.1,28.1
default,1,words_only,word_novel,0.000438,0.000294,10,20.7,26.7
default,2,mean_pooled,pair_novel,3.3e-05,2.8e-05,10,24.1,30.1
default,2,mean_pooled,word_novel,0.000119,0.000129,10,31.6,37.6
default,2,words_only,pair_novel,2.7e-05,3.9e-05,10,17.8,23.8
default,2,words_only,word_novel,0.00015,0.000158,10,21.0,27.0
default,3,mean_pooled,pair_novel,2.9e-05,2.4e-05,10,22.5,28.5
default,3,mean_pooled,word_novel,0.000316,0.000429,10,31.9,37.9
default,3,words_only,pair_novel,3.5e-05,4.7e-05,10,17.6,23.6
default,3,words_only,word_novel,0.000509,0.00049,10,24.1,30.1
default,4,mean_pooled,pair_novel,2.5e-05,3.5e-05,10,21.6,27.6
default,4,mean_pooled,word_novel,0.000141,0.000196,10,36.7,42.7
default,4,words_only,pair_novel,3.2e-05,3.3e-05,10,20.7,26.7
default,4,words_only,word_novel,0.000223,0.000456,10,26.4,32.4
default,5,mean_pooled,pair_novel,1.7e-05,2.3e-05,10,25.1,31.1
default,5,mean_pooled,word_novel,0.000211,0.000239,10,33.4,39.4
default,5,words_only,pair_novel,2.1e-05,2.6e-05,10,21.3,27.3
default,5,words_only,word_novel,0.000361,0.000574,10,25.1,31.1
default,6,mean_pooled,pair_novel,2.3e-05,3.1e-05,10,20.0,26.0
default,6,mean_pooled,word_novel,0.000159,0.000243,10,31.8,37.8
default,6,words_only,pair_novel,1.3e-05,9e-06,10,22.9,28.9
default,6,words_only,word_novel,0.000159,0.000224,10,27.3,33.3
default,7,mean_pooled,pair_novel,4.4e-05,5.9e-05,10,24.1,30.1
default,7,mean_pooled,word_novel,0.000366,0.000384,10,22.0,28.0
default,7,words_only,pair_novel,2.8e-05,3.5e-05,10,25.0,31.0
default,7,words_only,word_novel,0.000297,0.000431,10,27.8,33.8
default,8,mean_pooled,pair_novel,3.2e-05,4.3e-05,10,20.1,26.1
default,8,mean_pooled,word_novel,0.000132,0.000114,10,32.3,38.3
default,8,words_only,pair_novel,5e-05,9.4e-05,10,20.8,26.8
default,8,words_only,word_novel,0.000196,0.000171,10,28.0,34.0
default,9,mean_pooled,pair_novel,3e-05,3.9e-05,10,24.1,30.1
default,9,mean_pooled,word_novel,0.000591,0.000812,10,30.1,36.1
default,9,words_only,pair_novel,2.9e-05,3.7e-05,10,21.7,27.7
default,9,words_only,word_novel,0.000253,0.000401,10,27.0,33.0
default,10,mean_pooled,pair_novel,2.4e-05,3.3e-05,10,21.4,27.4
default,10,mean_pooled,word_novel,0.000279,0.000452,10,32.2,38.2
default,10,words_only,pair_novel,2.9e-05,2.6e-05,10,21.9,27.9
default,10,words_only,word_novel,0.00012,0.000115,10,23.4,29.4
default,11,mean_pooled,pair_novel,2.6e-05,2.2e-05,10,24.6,30.6
default,11,mean_pooled,word_novel,0.000311,0.000281,10,22.6,28.6
default,11,words_only,pair_novel,5.9e-05,5.8e-05,10,28.2,34.2
default,11,words_only,word_novel,0.000313,0.000637,10,25.5,31.5
default,12,mean_pooled,pair_novel,1.6e-05,2.7e-05,10,27.1,33.1
default,12,mean_pooled,word_novel,0.00012,0.000162,10,29.9,35.9
default,12,words_only,pair_novel,5.6e-05,8.4e-05,10,24.4,30.4
default,12,words_only,word_novel,0.000403,0.000553,10,29.5,35.5
default,13,mean_pooled,pair_novel,1e-05,7e-06,10,23.9,29.9
default,13,mean_pooled,word_novel,0.000243,0.000338,10,25.4,31.4
default,13,words_only,pair_novel,1.5e-05,2.1e-05,10,31.1,37.1
default,13,words_only,word_novel,0.000267,0.000431,10,26.9,32.9
default,14,mean_pooled,pair_novel,3.3e-05,5e-05,10,24.8,30.8
default,14,mean_pooled,word_novel,0.00046,0.000323,10,24.6,30.6
default,14,words_only,pair_novel,3.2e-05,4.8e-05,10,16.5,22.5
default,14,words_only,word_novel,0.000653,0.00075,10,30.3,36.3
default,15,mean_pooled,pair_novel,5.5e-05,6.7e-05,10,30.8,36.8
default,15,mean_pooled,word_novel,0.000387,0.000415,10,27.3,33.3
default,15,words_only,pair_novel,3.3e-05,4.1e-05,10,21.7,27.7
default,15,words_only,word_novel,0.000258,0.00043,10,29.0,35.0
default,16,mean_pooled,pair_novel,3.2e-05,3.3e-05,10,24.2,30.2
default,16,mean_pooled,word_novel,0.000357,0.000614,10,32.3,38.3
default,16,words_only,pair_novel,2.8e-05,2.7e-05,10,23.9,29.9
default,16,words_only,word_novel,0.000332,0.000476,10,36.3,42.3
default,17,mean_pooled,pair_novel,3.8e-05,4.6e-05,10,29.4,35.4
default,17,mean_pooled,word_novel,0.000325,0.000541,10,38.2,44.2
default,17,words_only,pair_novel,1.8e-05,1.6e-05,10,24.7,30.7
default,17,words_only,word_novel,0.000362,0.000415,10,32.9,38.9
default,18,mean_pooled,pair_novel,3.9e-05,3.6e-05,10,25.5,31.5
default,18,mean_pooled,word_novel,0.000153,0.000213,10,24.4,30.4
default,18,words_only,pair_novel,2.2e-05,3e-05,10,20.1,26.1
default,18,words_only,word_novel,0.000305,0.000517,10,31.4,37.4
default,19,mean_pooled,pair_novel,2.8e-05,2.4e-05,10,30.3,36.3
default,19,mean_pooled,word_novel,0.000389,0.000548,10,30.3,36.3
default,19,words_only,pair_novel,1.7e-05,2.5e-05,10,23.6,29.6
default,19,words_only,word_novel,0.000271,0.000296,10,25.4,31.4
default,20,mean_pooled,pair_novel,2.9e-05,5.7e-05,10,24.8,30.8
default,20,mean_pooled,word_novel,0.000398,0.000546,10,28.2,34.2
default,20,words_only,pair_novel,4.1e-05,5e-05,10,27.4,33.4
default,20,words_only,word_novel,0.000195,0.000263,10,32.2,38.2
default,21,mean_pooled,pair_novel,4.3e-05,6.1e-05,10,20.4,26.4
default,21,mean_pooled,word_novel,0.00044,0.000468,10,21.5,27.5
default,21,words_only,pair_novel,2e-05,1.3e-05,10,21.8,27.8
default,21,words_only,word_novel,0.000494,0.000702,10,23.0,29.0
default,22,mean_pooled,pair_novel,2.7e-05,4.3e-05,10,32.0,38.0
default,22,mean_pooled,word_novel,0.0003,0.000367,10,24.9,30.9
default,22,words_only,pair_novel,3.4e-05,3.4e-05,10,25.0,31.0
default,22,words_only,word_novel,0.000651,0.000692,10,29.4,35.4
default,23,mean_pooled,pair_novel,3.4e-05,3.4e-05,10,29.8,35.8
default,23,mean_pooled,word_novel,0.000565,0.001494,10,25.3,31.3
default,23,words_only,pair_novel,1.9e-05,2.8e-05,10,25.7,31.7
default,23,words_only,word_novel,0.000485,0.000989,10,26.6,32.6
default,24,mean_pooled,pair_novel,3.4e-05,3.2e-05,10,24.4,30.4
default,24,mean_pooled,word_novel,0.000253,0.00035,10,26.4,32.4
default,24,words_only,pair_novel,3.5e-05,4.3e-05,10,13.0,19.0
default,24,words_only,word_novel,0.000407,0.000506,10,33.2,39.2
attn_zeroed,0,mean_pooled,pair_novel,1.7e-05,3.4e-05,10,18.0,24.0
attn_zeroed,0,mean_pooled,word_novel,0.00038,0.00029,10,33.4,39.4
attn_zeroed,0,words_only,pair_novel,1.1e-05,1.8e-05,10,21.5,27.5
attn_zeroed,0,words_only,word_novel,0.000374,0.000543,10,22.8,28.8
attn_zeroed,1,mean_pooled,pair_novel,3.5e-05,2.9e-05,10,20.3,26.3
attn_zeroed,1,mean_pooled,word_novel,0.000353,0.00026,10,30.0,36.0
attn_zeroed,1,words_only,pair_novel,3.2e-05,5.9e-05,10,22.0,28.0
attn_zeroed,1,words_only,word_novel,0.000417,0.000284,10,20.7,26.7
attn_zeroed,2,mean_pooled,pair_novel,2.2e-05,3.4e-05,10,23.0,29.0
attn_zeroed,2,mean_pooled,word_novel,0.000241,0.00025,10,31.2,37.2
attn_zeroed,2,words_only,pair_novel,2.6e-05,3.6e-05,10,17.8,23.8
attn_zeroed,2,words_only,word_novel,0.000152,0.000161,10,21.0,27.0
attn_zeroed,3,mean_pooled,pair_novel,3.4e-05,4.2e-05,10,22.4,28.4
attn_zeroed,3,mean_pooled,word_novel,0.000211,0.000247,10,32.5,38.5
attn_zeroed,3,words_only,pair_novel,3.5e-05,5.1e-05,10,18.5,24.5
attn_zeroed,3,words_only,word_novel,0.000535,0.00049,10,24.2,30.2
attn_zeroed,4,mean_pooled,pair_novel,1.8e-05,2.6e-05,10,23.1,29.1
attn_zeroed,4,mean_pooled,word_novel,0.000267,0.000323,10,34.1,40.1
attn_zeroed,4,words_only,pair_novel,3e-05,3.1e-05,10,20.7,26.7
attn_zeroed,4,words_only,word_novel,0.000226,0.000432,10,25.7,31.7
attn_zeroed,5,mean_pooled,pair_novel,1.8e-05,1.1e-05,10,23.3,29.3
attn_zeroed,5,mean_pooled,word_novel,0.00035,0.000484,10,33.3,39.3
attn_zeroed,5,words_only,pair_novel,2.2e-05,2.6e-05,10,21.3,27.3
attn_zeroed,5,words_only,word_novel,0.000421,0.000697,10,26.6,32.6
attn_zeroed,6,mean_pooled,pair_novel,2.2e-05,2.1e-05,10,24.1,30.1
attn_zeroed,6,mean_pooled,word_novel,0.000252,0.00039,10,33.0,39.0
attn_zeroed,6,words_only,pair_novel,1.4e-05,1e-05,10,22.9,28.9
attn_zeroed,6,words_only,word_novel,0.000148,0.000209,10,24.8,30.8
attn_zeroed,7,mean_pooled,pair_novel,1.9e-05,2.9e-05,10,25.3,31.3
attn_zeroed,7,mean_pooled,word_novel,0.000475,0.000568,10,39.8,45.8
attn_zeroed,7,words_only,pair_novel,2.6e-05,3.3e-05,10,26.1,32.1
attn_zeroed,7,words_only,word_novel,0.000285,0.000457,10,27.6,33.6
attn_zeroed,8,mean_pooled,pair_novel,2e-05,2.2e-05,10,21.9,27.9
attn_zeroed,8,mean_pooled,word_novel,0.000148,0.000186,10,33.8,39.8
attn_zeroed,8,words_only,pair_novel,4.7e-05,9.8e-05,10,22.8,28.8
attn_zeroed,8,words_only,word_novel,0.000185,0.000167,10,26.8,32.8
attn_zeroed,9,mean_pooled,pair_novel,3.8e-05,5.5e-05,10,24.6,30.6
attn_zeroed,9,mean_pooled,word_novel,0.000478,0.000429,10,39.6,45.6
attn_zeroed,9,words_only,pair_novel,3.1e-05,3.9e-05,10,21.7,27.7
attn_zeroed,9,words_only,word_novel,0.000243,0.000394,10,27.0,33.0
attn_zeroed,10,mean_pooled,pair_novel,2.3e-05,3.5e-05,10,24.7,30.7
attn_zeroed,10,mean_pooled,word_novel,0.000426,0.000986,10,37.6,43.6
attn_zeroed,10,words_only,pair_novel,3e-05,2.7e-05,10,22.2,28.2
attn_zeroed,10,words_only,word_novel,0.000117,0.000113,10,23.4,29.4
attn_zeroed,11,mean_pooled,pair_novel,2.2e-05,1.6e-05,10,21.7,27.7
attn_zeroed,11,mean_pooled,word_novel,0.00029,0.000215,10,34.5,40.5
attn_zeroed,11,words_only,pair_novel,5.9e-05,5.8e-05,10,28.2,34.2
attn_zeroed,11,words_only,word_novel,0.00032,0.000662,10,25.5,31.5
attn_zeroed,12,mean_pooled,pair_novel,2.2e-05,2.7e-05,10,30.3,36.3
attn_zeroed,12,mean_pooled,word_novel,0.00018,0.000169,10,32.3,38.3
attn_zeroed,12,words_only,pair_novel,5.6e-05,8.4e-05,10,24.4,30.4
attn_zeroed,12,words_only,word_novel,0.000368,0.000502,10,31.7,37.7
attn_zeroed,13,mean_pooled,pair_novel,2.3e-05,2.8e-05,10,26.2,32.2
attn_zeroed,13,mean_pooled,word_novel,0.000205,0.000233,10,31.6,37.6
attn_zeroed,13,words_only,pair_novel,1.5e-05,2.1e-05,10,31.1,37.1
attn_zeroed,13,words_only,word_novel,0.000253,0.000425,10,26.9,32.9
attn_zeroed,14,mean_pooled,pair_novel,4.1e-05,6.3e-05,10,28.4,34.4
attn_zeroed,14,mean_pooled,word_novel,0.000391,0.000514,10,38.2,44.2
attn_zeroed,14,words_only,pair_novel,3.2e-05,4.7e-05,10,16.5,22.5
attn_zeroed,14,words_only,word_novel,0.000668,0.000755,10,30.4,36.4
attn_zeroed,15,mean_pooled,pair_novel,2.6e-05,5.6e-05,10,32.3,38.3
attn_zeroed,15,mean_pooled,word_novel,0.000411,0.000311,10,36.1,42.1
attn_zeroed,15,words_only,pair_novel,3.4e-05,4.2e-05,10,22.5,28.5
attn_zeroed,15,words_only,word_novel,0.00027,0.000447,10,29.0,35.0
attn_zeroed,16,mean_pooled,pair_novel,4.6e-05,8.5e-05,10,29.8,35.8
attn_zeroed,16,mean_pooled,word_novel,0.000319,0.000434,10,37.8,43.8
attn_zeroed,16,words_only,pair_novel,2.9e-05,2.8e-05,10,23.9,29.9
attn_zeroed,16,words_only,word_novel,0.000332,0.00049,10,36.2,42.2
attn_zeroed,17,mean_pooled,pair_novel,1.9e-05,1.9e-05,10,25.8,31.8
attn_zeroed,17,mean_pooled,word_novel,0.000628,0.00058,10,24.8,30.8
attn_zeroed,17,words_only,pair_novel,1.9e-05,1.7e-05,10,24.7,30.7
attn_zeroed,17,words_only,word_novel,0.000344,0.000364,10,33.4,39.4
attn_zeroed,18,mean_pooled,pair_novel,6.3e-05,0.00011,10,27.4,33.4
attn_zeroed,18,mean_pooled,word_novel,0.000229,0.000334,10,22.7,28.7
attn_zeroed,18,words_only,pair_novel,2.3e-05,3.1e-05,10,20.2,26.2
attn_zeroed,18,words_only,word_novel,0.000302,0.000511,10,31.4,37.4
attn_zeroed,19,mean_pooled,pair_novel,3.3e-05,3.7e-05,10,25.8,31.8
attn_zeroed,19,mean_pooled,word_novel,0.000382,0.000408,10,31.6,37.6
attn_zeroed,19,words_only,pair_novel,1.6e-05,2.6e-05,10,25.6,31.6
attn_zeroed,19,words_only,word_novel,0.000267,0.000293,10,25.4,31.4
attn_zeroed,20,mean_pooled,pair_novel,2e-05,3.2e-05,10,27.1,33.1
attn_zeroed,20,mean_pooled,word_novel,0.000205,0.000227,10,19.6,25.6
attn_zeroed,20,words_only,pair_novel,3.6e-05,4.7e-05,10,28.4,34.4
attn_zeroed,20,words_only,word_novel,0.00019,0.000265,10,32.9,38.9
attn_zeroed,21,mean_pooled,pair_novel,3.5e-05,2.6e-05,10,22.6,28.6
attn_zeroed,21,mean_pooled,word_novel,0.000454,0.000432,10,31.4,37.4
attn_zeroed,21,words_only,pair_novel,1.9e-05,1.3e-05,10,23.4,29.4
attn_zeroed,21,words_only,word_novel,0.000476,0.000672,10,25.7,31.7
attn_zeroed,22,mean_pooled,pair_novel,1.9e-05,2.1e-05,10,26.9,32.9
attn_zeroed,22,mean_pooled,word_novel,0.000335,0.000391,10,12.3,18.3
attn_zeroed,22,words_only,pair_novel,3.3e-05,3.5e-05,10,23.8,29.8
attn_zeroed,22,words_only,word_novel,0.000658,0.000718,10,28.6,34.6
attn_zeroed,23,mean_pooled,pair_novel,3.1e-05,3.1e-05,10,24.3,30.3
attn_zeroed,23,mean_pooled,word_novel,0.000229,0.000337,10,23.7,29.7
attn_zeroed,23,words_only,pair_novel,1.9e-05,2.7e-05,10,25.7,31.7
attn_zeroed,23,words_only,word_novel,0.000483,0.000973,10,26.6,32.6
attn_zeroed,24,mean_pooled,pair_novel,2.7e-05,1.9e-05,10,23.1,29.1
attn_zeroed,24,mean_pooled,word_novel,0.000383,0.000552,10,20.9,26.9
attn_zeroed,24,words_only,pair_novel,3.4e-05,4.5e-05,10,15.5,21.5
attn_zeroed,24,words_only,word_novel,0.000416,0.000532,10,33.5,39.5
