condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.136564,0.005276
default,24,mean_pooled,pair_novel,2,0.165935,0.004846
default,24,mean_pooled,pair_novel,3,0.190923,0.006573
default,24,mean_pooled,pair_novel,4,0.215501,0.007997
default,24,mean_pooled,pair_novel,5,0.244662,0.007167
default,24,mean_pooled,pair_novel,6,0.265947,0.006514
default,24,mean_pooled,pair_novel,7,0.28372,0.006704
default,24,mean_pooled,pair_novel,8,0.299104,0.006573
default,24,mean_pooled,pair_novel,9,0.311482,0.007147
default,24,mean_pooled,pair_novel,10,0.3282,0.007266
default,24,mean_pooled,pair_novel,11,0.337169,0.00634
default,24,mean_pooled,pair_novel,12,0.346825,0.006438
default,24,mean_pooled,pair_novel,13,0.35665,0.006433
default,24,mean_pooled,pair_novel,14,0.367196,0.006372
default,24,mean_pooled,pair_novel,15,0.373789,0.0064
default,24,mean_pooled,word_novel,1,0.135613,0.028985
default,24,mean_pooled,word_novel,2,0.158483,0.033686
default,24,mean_pooled,word_novel,3,0.170021,0.030046
default,24,mean_pooled,word_novel,4,0.184176,0.035947
default,24,mean_pooled,word_novel,5,0.194854,0.033075
default,24,mean_pooled,word_novel,6,0.205473,0.021997
default,24,mean_pooled,word_novel,7,0.217434,0.023386
default,24,mean_pooled,word_novel,8,0.232491,0.021364
default,24,mean_pooled,word_novel,9,0.241681,0.023605
default,24,mean_pooled,word_novel,10,0.252412,0.025782
default,24,mean_pooled,word_novel,11,0.258503,0.027337
default,24,mean_pooled,word_novel,12,0.264462,0.028644
default,24,mean_pooled,word_novel,13,0.272715,0.026636
default,24,mean_pooled,word_novel,14,0.280859,0.022046
default,24,mean_pooled,word_novel,15,0.284703,0.024649
default,24,words_only,pair_novel,1,0.076519,0.003596
default,24,words_only,pair_novel,2,0.093352,0.003804
default,24,words_only,pair_novel,3,0.106994,0.004624
default,24,words_only,pair_novel,4,0.119647,0.006237
default,24,words_only,pair_novel,5,0.133292,0.006906
default,24,words_only,pair_novel,6,0.143423,0.007089
default,24,words_only,pair_novel,7,0.152946,0.007184
default,24,words_only,pair_novel,8,0.160265,0.006781
default,24,words_only,pair_novel,9,0.167669,0.006531
default,24,words_only,pair_novel,10,0.174069,0.0064
default,24,words_only,pair_novel,11,0.181308,0.006088
default,24,words_only,pair_novel,12,0.187545,0.006439
default,24,words_only,pair_novel,13,0.19278,0.006689
default,24,words_only,pair_novel,14,0.198385,0.006318
default,24,words_only,pair_novel,15,0.202044,0.006532
