condition,layer,mode,split,k,mean_r2,sd_r2
default,24,mean_pooled,pair_novel,1,0.255817,0.00843
default,24,mean_pooled,pair_novel,2,0.347879,0.006972
default,24,mean_pooled,pair_novel,3,0.399141,0.005113
default,24,mean_pooled,pair_novel,4,0.424278,0.005423
default,24,mean_pooled,pair_novel,5,0.441324,0.005235
default,24,mean_pooled,pair_novel,6,0.453241,0.003657
default,24,mean_pooled,pair_novel,7,0.462931,0.003543
default,24,mean_pooled,pair_novel,8,0.470728,0.00362
default,24,mean_pooled,pair_novel,9,0.476855,0.00462
default,24,mean_pooled,pair_novel,10,0.482509,0.004729
default,24,mean_pooled,pair_novel,11,0.487581,0.004422
default,24,mean_pooled,pair_novel,12,0.492099,0.004267
default,24,mean_pooled,pair_novel,13,0.49503,0.004262
default,24,mean_pooled,pair_novel,14,0.49781,0.004198
default,24,mean_pooled,pair_novel,15,0.500273,0.004576
default,24,mean_pooled,word_novel,1,0.210128,0.045789
default,24,mean_pooled,word_novel,2,0.280844,0.041228
default,24,mean_pooled,word_novel,3,0.331779,0.039111
default,24,mean_pooled,word_novel,4,0.353059,0.04459
default,24,mean_pooled,word_novel,5,0.371028,0.045493
default,24,mean_pooled,word_novel,6,0.380075,0.047087
default,24,mean_pooled,word_novel,7,0.387203,0.044828
default,24,mean_pooled,word_novel,8,0.38854,0.044994
default,24,mean_pooled,word_novel,9,0.392447,0.045404
default,24,mean_pooled,word_novel,10,0.395011,0.0448
default,24,mean_pooled,word_novel,11,0.39717,0.043495
default,24,mean_pooled,word_novel,12,0.400666,0.041628
default,24,mean_pooled,word_novel,13,0.402515,0.04329
default,24,mean_pooled,word_novel,14,0.405338,0.04392
default,24,mean_pooled,word_novel,15,0.405281,0.041778
default,24,words_only,pair_novel,1,0.121466,0.00583
default,24,words_only,pair_novel,2,0.182026,0.005436
default,24,words_only,pair_novel,3,0.219592,0.005578
default,24,words_only,pair_novel,4,0.240995,0.00589
default,24,words_only,pair_novel,5,0.256397,0.00617
default,24,words_only,pair_novel,6,0.265913,0.006152
default,24,words_only,pair_novel,7,0.272525,0.005216
default,24,words_only,pair_novel,8,0.277769,0.005088
default,24,words_only,pair_novel,9,0.281849,0.004835
default,24,words_only,pair_novel,10,0.284953,0.004556
default,24,words_only,pair_novel,11,0.287322,0.004547
default,24,words_only,pair_novel,12,0.289409,0.004971
default,24,words_only,pair_novel,13,0.291119,0.00491
default,24,words_only,pair_novel,14,0.292553,0.005048
default,24,words_only,pair_novel,15,0.293764,0.005112
default,24,words_only,word_novel,1,0.072848,0.024667
default,24,words_only,word_novel,2,0.107678,0.03083
default,24,words_only,word_novel,3,0.131897,0.02882
default,24,words_only,word_novel,4,0.144594,0.031767
default,24,words_only,word_novel,5,0.159167,0.028068
default,24,words_only,word_novel,6,0.166107,0.029093
default,24,words_only,word_novel,7,0.172295,0.032969
default,24,words_only,word_novel,8,0.173452,0.032023
default,24,words_only,word_novel,9,0.174995,0.031571
default,24,words_only,word_novel,10,0.176718,0.032131
default,24,words_only,word_novel,11,0.176959,0.030611
default,24,words_only,word_novel,12,0.177351,0.030319
default,24,words_only,word_novel,13,0.176687,0.030108
default,24,words_only,word_novel,14,0.178137,0.029823
default,24,words_only,word_novel,15,0.177651,0.029275
attn_zeroed,24,mean_pooled,pair_novel,1,0.162701,0.008247
attn_zeroed,24,mean_pooled,pair_novel,2,0.257433,0.006964
attn_zeroed,24,mean_pooled,pair_novel,3,0.324644,0.007645
attn_zeroed,24,mean_pooled,pair_novel,4,0.366307,0.007095
attn_zeroed,24,mean_pooled,pair_novel,5,0.391091,0.007041
attn_zeroed,24,mean_pooled,pair_novel,6,0.409724,0.007093
attn_zeroed,24,mean_pooled,pair_novel,7,0.425136,0.006538
attn_zeroed,24,mean_pooled,pair_novel,8,0.437267,0.006185
